name,type,start_time,duration,"mosi","miso"
"SPI","result",0.00140214,1.498e-05,0x44,0xFF
"SPI","result",0.00142908,1.5e-05,0xFF,0x00
"SPI","disable",0.00145754,1.99999999e-08,,
"SPI","enable",0.00145878,1.99999999e-08,,
"SPI","result",0.00146476,1.5e-05,0x44,0xFF
"SPI","result",0.00149172,1.498e-05,0xFF,0x00
"SPI","disable",0.00151466,2.00000004e-08,,
"SPI","enable",0.00151592,1.99999999e-08,,
"SPI","result",0.0015219,1.5e-05,0x44,0xFF
"SPI","result",0.00154884,1.5e-05,0xFF,0x00
"SPI","disable",0.0015718,2.00000004e-08,,
"SPI","enable",0.00157304,2.00000004e-08,,
"SPI","result",0.00157904,1.498e-05,0x44,0xFF
"SPI","result",0.00160598,1.498e-05,0xFF,0x00
"SPI","disable",0.00162894,2.00000004e-08,,
"SPI","enable",0.00163018,2.00000004e-08,,
"SPI","result",0.00163616,1.5e-05,0x44,0xFF
"SPI","result",0.00166312,1.498e-05,0xFF,0x00
"SPI","disable",0.00168606,1.99999999e-08,,
"SPI","enable",0.00168732,1.99999999e-08,,
"SPI","result",0.0016933,1.5e-05,0x44,0xFF
"SPI","result",0.00172024,1.5e-05,0xFF,0x00
"SPI","disable",0.0017432,1.99999999e-08,,
"SPI","enable",0.00174444,1.99999999e-08,,
"SPI","result",0.00175044,1.498e-05,0x44,0xFF
"SPI","result",0.00179084,1.498e-05,0xFF,0x00
"SPI","disable",0.0018138,1.99999999e-08,,
"SPI","enable",0.00181504,1.99999999e-08,,
"SPI","result",0.00182102,1.5e-05,0x44,0xFF
"SPI","result",0.00184798,1.498e-05,0xFF,0x00
"SPI","disable",0.00187092,1.99999999e-08,,
"SPI","enable",0.00187216,1.99999999e-08,,
"SPI","result",0.00187816,1.498e-05,0x44,0xFF
"SPI","result",0.0019051,1.5e-05,0xFF,0x00
"SPI","disable",0.00192806,1.99999995e-08,,
"SPI","enable",0.0019293,1.99999995e-08,,
"SPI","result",0.0019353,1.498e-05,0x44,0xFF
"SPI","result",0.00196224,1.5e-05,0xFF,0x00
"SPI","disable",0.0019852,1.99999999e-08,,
"SPI","enable",0.00198644,1.99999999e-08,,
"SPI","result",0.00199244,1.498e-05,0x44,0xFF
"SPI","result",0.00201938,1.498e-05,0xFF,0x00
"SPI","disable",0.00204234,1.99999999e-08,,
"SPI","enable",0.00204358,1.99999999e-08,,
"SPI","result",0.00204956,1.5e-05,0x44,0xFF
"SPI","result",0.00207652,1.498e-05,0xFF,0x00
"SPI","disable",0.00211692,1.99999999e-08,,
"SPI","enable",0.00211818,1.99999999e-08,,
"SPI","result",0.00212416,1.5e-05,0x44,0xFF
"SPI","result",0.00215112,1.498e-05,0xFF,0x00
"SPI","disable",0.00217406,2.00000004e-08,,
"SPI","enable",0.00217532,1.99999995e-08,,
"SPI","result",0.0021813,1.5e-05,0x44,0xFF
"SPI","result",0.00220824,1.5e-05,0xFF,0x00
"SPI","disable",0.0022312,2.00000004e-08,,
"SPI","enable",0.00223244,2.00000004e-08,,
"SPI","result",0.00223844,1.498e-05,0x44,0xFF
"SPI","result",0.00226538,1.498e-05,0xFF,0x00
"SPI","disable",0.00228834,2.00000004e-08,,
"SPI","enable",0.00228958,2.00000004e-08,,
"SPI","result",0.00229558,1.498e-05,0x44,0xFF
"SPI","result",0.00232252,1.498e-05,0xFF,0x00
"SPI","disable",0.00234546,1.99999999e-08,,
"SPI","enable",0.0023467,1.99999999e-08,,
"SPI","result",0.0023527,1.498e-05,0x44,0xFF
"SPI","result",0.00237964,1.498e-05,0xFF,0x00
"SPI","disable",0.00240258,1.99999999e-08,,
"SPI","enable",0.00240384,1.99999999e-08,,
"SPI","result",0.00240982,1.498e-05,0x44,0xFF
"SPI","result",0.002446,1.498e-05,0xFF,0x00
"SPI","disable",0.00246894,1.99999995e-08,,
"SPI","enable",0.00247018,1.99999999e-08,,
"SPI","result",0.00247618,1.498e-05,0x44,0xFF
"SPI","result",0.00250312,1.498e-05,0xFF,0x00
"SPI","disable",0.00252606,1.99999999e-08,,
"SPI","enable",0.00252732,1.99999999e-08,,
"SPI","result",0.0025333,1.5e-05,0x44,0xFF
"SPI","result",0.00256024,1.5e-05,0xFF,0x00
"SPI","disable",0.0025832,1.99999999e-08,,
"SPI","enable",0.00258444,1.99999999e-08,,
"SPI","result",0.00259044,1.498e-05,0x44,0xFF
"SPI","result",0.00261738,1.498e-05,0xFF,0x00
"SPI","disable",0.00264032,1.99999999e-08,,
"SPI","enable",0.00264156,1.99999999e-08,,
"SPI","result",0.00264756,1.498e-05,0x44,0xFF
"SPI","result",0.0026745,1.498e-05,0xFF,0x00
"SPI","disable",0.00269746,2.00000004e-08,,
"SPI","enable",0.0026987,2.00000004e-08,,
"SPI","result",0.00270468,1.5e-05,0x44,0xFF
"SPI","result",0.00273164,1.498e-05,0xFF,0x00
"SPI","disable",0.00277206,1.99999999e-08,,
"SPI","enable",0.0027733,1.99999999e-08,,
"SPI","result",0.0027793,1.498e-05,0x44,0xFF
"SPI","result",0.00280624,1.498e-05,0xFF,0x00
"SPI","disable",0.00282918,1.99999995e-08,,
"SPI","enable",0.00283044,1.99999999e-08,,
"SPI","result",0.00283642,1.5e-05,0x44,0xFF
"SPI","result",0.00286336,1.5e-05,0xFF,0x00
"SPI","disable",0.00288632,1.99999999e-08,,
"SPI","enable",0.00288756,1.99999999e-08,,
"SPI","result",0.00289356,1.498e-05,0x44,0xFF
"SPI","result",0.0029205,1.5e-05,0xFF,0x00
"SPI","disable",0.00300384,1.99999999e-08,,
"SPI","enable",0.00300508,1.99999999e-08,,
"SPI","result",0.00301108,1.498e-05,0x44,0xFF
"SPI","result",0.00303802,1.498e-05,0xFF,0x00
"SPI","disable",0.00306098,1.99999999e-08,,
"SPI","enable",0.00306222,1.99999999e-08,,
"SPI","result",0.0030682,1.5e-05,0x44,0xFF
"SPI","result",0.00310464,1.498e-05,0xFF,0x00
"SPI","disable",0.0031276,1.99999999e-08,,
"SPI","enable",0.00312884,1.99999999e-08,,
"SPI","result",0.00313482,1.5e-05,0x44,0xFF
"SPI","result",0.00316178,1.498e-05,0xFF,0x00
"SPI","disable",0.00318472,1.99999999e-08,,
"SPI","enable",0.00318598,1.99999999e-08,,
"SPI","result",0.00319196,1.5e-05,0x44,0xFF
"SPI","result",0.0032189,1.5e-05,0xFF,0x00
"SPI","disable",0.00324186,1.99999999e-08,,
"SPI","enable",0.0032431,1.99999999e-08,,
"SPI","result",0.0032491,1.498e-05,0x44,0xFF
"SPI","result",0.00327604,1.498e-05,0xFF,0x00
"SPI","disable",0.003299,1.99999999e-08,,
"SPI","enable",0.00330024,2.00000004e-08,,
"SPI","result",0.00330622,1.5e-05,0x44,0xFF
"SPI","result",0.00333316,1.5e-05,0xFF,0x00
"SPI","disable",0.00335612,1.99999999e-08,,
"SPI","enable",0.00335736,1.99999999e-08,,
"SPI","result",0.00336336,1.498e-05,0x44,0xFF
"SPI","result",0.0033903,1.498e-05,0xFF,0x00
"SPI","disable",0.00342696,1.99999999e-08,,
"SPI","enable",0.00342822,1.99999999e-08,,
"SPI","result",0.0034342,1.498e-05,0x44,0xFF
"SPI","result",0.00346114,1.5e-05,0xFF,0x00
"SPI","disable",0.0034841,1.99999999e-08,,
"SPI","enable",0.00348534,1.99999999e-08,,
"SPI","result",0.00349132,1.5e-05,0x44,0xFF
"SPI","result",0.00351828,1.498e-05,0xFF,0x00
"SPI","disable",0.00354122,2.00000004e-08,,
"SPI","enable",0.00354248,1.99999999e-08,,
"SPI","result",0.00354846,1.498e-05,0x44,0xFF
"SPI","result",0.0035754,1.5e-05,0xFF,0x00
"SPI","disable",0.00359836,2.00000004e-08,,
"SPI","enable",0.0035996,1.99999999e-08,,
"SPI","result",0.0036056,1.498e-05,0x44,0xFF
"SPI","result",0.00363254,1.498e-05,0xFF,0x00
"SPI","disable",0.00365548,1.99999999e-08,,
"SPI","enable",0.00365672,1.99999999e-08,,
"SPI","result",0.00366272,1.498e-05,0x44,0xFF
"SPI","result",0.00368966,1.5e-05,0xFF,0x00
"SPI","disable",0.00371262,1.99999999e-08,,
"SPI","enable",0.00371386,1.99999999e-08,,
"SPI","result",0.00371986,1.498e-05,0x44,0xFF
"SPI","result",0.00376028,1.498e-05,0xFF,0x00
"SPI","disable",0.00378324,2.00000004e-08,,
"SPI","enable",0.00378448,2.00000004e-08,,
"SPI","result",0.00379046,1.5e-05,0x44,0xFF
"SPI","result",0.00381742,1.498e-05,0xFF,0x00
"SPI","disable",0.00384038,2.00000004e-08,,
"SPI","enable",0.00384162,2.00000004e-08,,
"SPI","result",0.00384762,1.498e-05,0x44,0xFF
"SPI","result",0.00387456,1.498e-05,0xFF,0x00
"SPI","disable",0.0038975,1.99999999e-08,,
"SPI","enable",0.00389876,2.00000004e-08,,
"SPI","result",0.00390474,1.498e-05,0x44,0xFF
"SPI","result",0.00393168,1.5e-05,0xFF,0x00
"SPI","disable",0.00395464,1.99999999e-08,,
"SPI","enable",0.00395588,1.99999999e-08,,
"SPI","result",0.00396188,1.498e-05,0x44,0xFF
"SPI","result",0.00398882,1.498e-05,0xFF,0x00
"SPI","disable",0.00401176,1.99999999e-08,,
"SPI","enable",0.00401302,1.99999999e-08,,
"SPI","result",0.004019,1.498e-05,0x44,0xFF
"SPI","result",0.00404594,1.5e-05,0xFF,0x00
"SPI","disable",0.00408636,1.99999995e-08,,
"SPI","enable",0.0040876,1.99999995e-08,,
"SPI","result",0.0040936,1.498e-05,0x44,0xFF
"SPI","result",0.00412054,1.498e-05,0xFF,0x00
"SPI","disable",0.00414348,2.00000004e-08,,
"SPI","enable",0.00414474,1.99999999e-08,,
"SPI","result",0.00415072,1.498e-05,0x44,0xFF
"SPI","result",0.00417766,1.5e-05,0xFF,0x00
"SPI","disable",0.00420062,2.00000004e-08,,
"SPI","enable",0.00420186,2.00000004e-08,,
"SPI","result",0.00420786,1.498e-05,0x44,0xFF
"SPI","result",0.0042348,1.498e-05,0xFF,0x00
"SPI","disable",0.00425774,1.99999999e-08,,
"SPI","enable",0.00425898,1.99999999e-08,,
"SPI","result",0.00426498,1.498e-05,0x44,0xFF
"SPI","result",0.00429192,1.498e-05,0xFF,0x00
"SPI","disable",0.00431486,1.99999999e-08,,
"SPI","enable",0.0043161,1.99999999e-08,,
"SPI","result",0.0043221,1.498e-05,0x44,0xFF
"SPI","result",0.00434904,1.498e-05,0xFF,0x00
"SPI","disable",0.00437198,1.99999995e-08,,
"SPI","enable",0.00437324,1.99999999e-08,,
"SPI","result",0.00437922,1.5e-05,0x44,0xFF
"SPI","result",0.0044159,1.498e-05,0xFF,0x00
"SPI","disable",0.00443884,1.99999999e-08,,
"SPI","enable",0.0044401,1.99999995e-08,,
"SPI","result",0.00444608,1.498e-05,0x44,0xFF
"SPI","result",0.00447302,1.498e-05,0xFF,0x00
"SPI","disable",0.00449598,2.00000004e-08,,
"SPI","enable",0.00449722,2.00000004e-08,,
"SPI","result",0.0045032,1.5e-05,0x44,0xFF
"SPI","result",0.00453016,1.498e-05,0xFF,0x00
"SPI","disable",0.0045531,1.99999995e-08,,
"SPI","enable",0.00455434,1.99999999e-08,,
"SPI","result",0.00456034,1.498e-05,0x44,0xFF
"SPI","result",0.00458728,1.498e-05,0xFF,0x00
"SPI","disable",0.00461022,1.99999999e-08,,
"SPI","enable",0.00461148,1.99999999e-08,,
"SPI","result",0.00461746,1.498e-05,0x44,0xFF
"SPI","result",0.0046444,1.498e-05,0xFF,0x00
"SPI","disable",0.00466736,1.99999999e-08,,
"SPI","enable",0.0046686,1.99999999e-08,,
"SPI","result",0.00467458,1.5e-05,0x44,0xFF
"SPI","result",0.00470154,1.498e-05,0xFF,0x00
"SPI","disable",0.00474194,1.99999995e-08,,
"SPI","enable",0.00474318,1.99999999e-08,,
"SPI","result",0.00474918,1.498e-05,0x44,0xFF
"SPI","result",0.00477612,1.5e-05,0xFF,0x00
"SPI","disable",0.00479908,2.00000004e-08,,
"SPI","enable",0.00480032,2.00000004e-08,,
"SPI","result",0.00480632,1.498e-05,0x44,0xFF
"SPI","result",0.00483326,1.498e-05,0xFF,0x00
"SPI","disable",0.00485622,2.00000004e-08,,
"SPI","enable",0.00485746,2.00000004e-08,,
"SPI","result",0.00486344,1.5e-05,0x44,0xFF
"SPI","result",0.0048904,1.498e-05,0xFF,0x00
"SPI","disable",0.00491334,1.99999995e-08,,
"SPI","enable",0.0049146,2.00000004e-08,,
"SPI","result",0.00492058,1.5e-05,0x44,0xFF
"SPI","result",0.00494754,1.498e-05,0xFF,0x00
"SPI","disable",0.00506106,1.99999999e-08,,
"SPI","enable",0.0050623,1.99999999e-08,,
"SPI","result",0.00506828,1.5e-05,0x44,0xFF
"SPI","result",0.00509524,1.498e-05,0xFF,0x00
"SPI","disable",0.00511818,1.99999999e-08,,
"SPI","enable",0.00511944,1.99999999e-08,,
"SPI","result",0.00512542,1.5e-05,0x44,0xFF
"SPI","result",0.00515236,1.5e-05,0xFF,0x00
"SPI","disable",0.00517532,2.00000004e-08,,
"SPI","enable",0.00517656,2.00000004e-08,,
"SPI","result",0.00518256,1.498e-05,0x44,0xFF
"SPI","result",0.0052095,1.498e-05,0xFF,0xFF
"SPI","disable",0.0052327,1.99999999e-08,,
"SPI","enable",0.00526864,1.99999999e-08,,
"SPI","result",0.00527812,1.498e-05,0x05,0xFF
"SPI","result",0.00530656,1.498e-05,0x48,0xFF
"SPI","result",0.005335,1.498e-05,0x23,0xFF
"SPI","result",0.00536344,1.498e-05,0x2E,0xFF
"SPI","result",0.00540536,1.498e-05,0x2B,0xFF
"SPI","result",0.0054338,1.498e-05,0x90,0xFF
"SPI","result",0.00546224,1.498e-05,0xB1,0xFF
"SPI","result",0.00549068,1.5e-05,0x4E,0xFF
"SPI","disable",0.00551538,1.99999999e-08,,
"SPI","enable",0.00552462,1.99999999e-08,,
"SPI","result",0.0055306,1.5e-05,0x44,0xFF
"SPI","result",0.00555756,1.498e-05,0xFF,0x00
"SPI","disable",0.0055805,2.00000004e-08,,
"SPI","enable",0.00558174,2.00000004e-08,,
"SPI","result",0.00558774,1.498e-05,0x44,0xFF
"SPI","result",0.00561468,1.5e-05,0xFF,0xFF
"SPI","disable",0.00563788,1.99999999e-08,,
"SPI","enable",0.0056738,1.99999999e-08,,
"SPI","result",0.0056833,1.498e-05,0xEA,0xFF
"SPI","result",0.0057332,1.498e-05,0x3F,0xFF
"SPI","result",0.00576164,1.498e-05,0xB9,0xFF
"SPI","result",0.00579008,1.5e-05,0xE8,0xFF
"SPI","result",0.00581852,1.5e-05,0x8B,0xFF
"SPI","result",0.00584696,1.5e-05,0xA9,0xFF
"SPI","result",0.00587542,1.498e-05,0xCA,0xFF
"SPI","result",0.00590386,1.498e-05,0xD6,0xFF
"SPI","disable",0.00592856,1.99999995e-08,,
"SPI","enable",0.00593778,1.99999995e-08,,
"SPI","result",0.00594378,1.5e-05,0x44,0xFF
"SPI","result",0.00597074,1.498e-05,0xFF,0x00
"SPI","disable",0.00599368,1.99999999e-08,,
"SPI","enable",0.00599494,1.99999999e-08,,
"SPI","result",0.00600092,1.5e-05,0x44,0xFF
"SPI","result",0.00604982,1.5e-05,0xFF,0xFF
"SPI","disable",0.00607302,1.99999995e-08,,
"SPI","enable",0.00610896,1.99999999e-08,,
"SPI","result",0.00611844,1.498e-05,0x05,0xFF
"SPI","result",0.00614688,1.498e-05,0xD2,0xFF
"SPI","result",0.00617532,1.498e-05,0xE5,0xFF
"SPI","result",0.00620376,1.498e-05,0xBE,0xFF
"SPI","result",0.0062322,1.498e-05,0xD1,0xFF
"SPI","result",0.00626064,1.498e-05,0x27,0xFF
"SPI","result",0.00628908,1.498e-05,0x55,0xFF
"SPI","result",0.00631752,1.498e-05,0x82,0xFF
"SPI","disable",0.0063422,2.00000004e-08,,
"SPI","enable",0.0063729,1.99999995e-08,,
"SPI","result",0.00637888,1.5e-05,0x44,0xFF
"SPI","result",0.00640582,1.5e-05,0xFF,0x00
"SPI","disable",0.00642878,2.00000004e-08,,
"SPI","enable",0.00643002,2.00000004e-08,,
"SPI","result",0.00643602,1.498e-05,0x44,0xFF
"SPI","result",0.00646296,1.498e-05,0xFF,0xFF
"SPI","disable",0.00648616,1.99999999e-08,,
"SPI","enable",0.0065221,2.00000004e-08,,
"SPI","result",0.00653158,1.498e-05,0xE5,0xFF
"SPI","result",0.00656002,1.5e-05,0x56,0xFF
"SPI","result",0.00658846,1.5e-05,0x2A,0xFF
"SPI","result",0.00661692,1.498e-05,0x3B,0xFF
"SPI","result",0.00664536,1.498e-05,0x76,0xFF
"SPI","result",0.0066738,1.498e-05,0x76,0xFF
"SPI","result",0.00671572,1.498e-05,0x96,0xFF
"SPI","result",0.00674416,1.5e-05,0x48,0xFF
"SPI","disable",0.00676886,2.00000004e-08,,
"SPI","enable",0.0067781,1.99999999e-08,,
"SPI","result",0.00678408,1.5e-05,0x44,0xFF
"SPI","result",0.00681104,1.498e-05,0xFF,0x00
"SPI","disable",0.00683398,1.99999995e-08,,
"SPI","enable",0.00683524,1.99999999e-08,,
"SPI","result",0.00684122,1.5e-05,0x44,0xFF
"SPI","result",0.00686818,1.498e-05,0xFF,0xFF
"SPI","disable",0.00689138,1.99999999e-08,,
"SPI","enable",0.0069273,1.99999995e-08,,
"SPI","result",0.0069368,1.498e-05,0x05,0xFF
"SPI","result",0.00696524,1.498e-05,0x8E,0xFF
"SPI","result",0.00699368,1.5e-05,0x26,0xFF
"SPI","result",0.00711194,1.5e-05,0xD8,0xFF
"SPI","result",0.00714038,1.5e-05,0x5D,0xFF
"SPI","result",0.00716882,1.5e-05,0x01,0xFF
"SPI","result",0.00719726,1.498e-05,0xA7,0xFF
"SPI","result",0.0072257,1.5e-05,0x88,0xFF
"SPI","disable",0.0072504,2.00000004e-08,,
"SPI","enable",0.00725964,1.99999995e-08,,
"SPI","result",0.00726562,1.5e-05,0x44,0xFF
"SPI","result",0.00729256,1.5e-05,0xFF,0x00
"SPI","disable",0.00731552,1.99999999e-08,,
"SPI","enable",0.00731676,1.99999999e-08,,
"SPI","result",0.00732276,1.498e-05,0x44,0xFF
"SPI","result",0.00737116,1.5e-05,0xFF,0xFF
"SPI","disable",0.00739436,1.99999999e-08,,
"SPI","enable",0.0074303,1.99999999e-08,,
"SPI","result",0.00743978,1.5e-05,0xE2,0xFF
"SPI","result",0.00746822,1.5e-05,0x89,0xFF
"SPI","result",0.00749668,1.498e-05,0xCC,0xFF
"SPI","result",0.00752512,1.498e-05,0x63,0xFF
"SPI","result",0.00755356,1.498e-05,0x79,0xFF
"SPI","result",0.007582,1.5e-05,0x95,0xFF
"SPI","result",0.00761044,1.5e-05,0x00,0xFF
"SPI","result",0.0076389,1.498e-05,0x4B,0xFF
"SPI","disable",0.0076636,1.99999999e-08,,
"SPI","enable",0.00769478,1.99999999e-08,,
"SPI","result",0.00770078,1.498e-05,0x44,0xFF
"SPI","result",0.00772772,1.5e-05,0xFF,0x00
"SPI","disable",0.00775068,1.99999999e-08,,
"SPI","enable",0.00775192,1.99999999e-08,,
"SPI","result",0.00775792,1.498e-05,0x44,0xFF
"SPI","result",0.00778486,1.498e-05,0xFF,0xFF
"SPI","disable",0.00780806,1.99999999e-08,,
"SPI","enable",0.00784398,1.99999999e-08,,
"SPI","result",0.00785346,1.5e-05,0x05,0xFF
"SPI","result",0.00788192,1.498e-05,0xE0,0xFF
"SPI","result",0.00791036,1.498e-05,0x75,0xFF
"SPI","result",0.00793878,1.5e-05,0xCD,0xFF
"SPI","result",0.00796724,1.498e-05,0xA4,0xFF
"SPI","result",0.00801688,1.5e-05,0xB9,0xFF
"SPI","result",0.00804532,1.5e-05,0x46,0xFF
"SPI","result",0.00807376,1.5e-05,0xBC,0xFF
"SPI","disable",0.00809846,2.00000004e-08,,
"SPI","enable",0.0081077,1.99999999e-08,,
"SPI","result",0.00811368,1.498e-05,0x44,0xFF
"SPI","result",0.00814062,1.498e-05,0xFF,0x00
"SPI","disable",0.00816358,1.99999999e-08,,
"SPI","enable",0.00816482,1.99999999e-08,,
"SPI","result",0.00817082,1.498e-05,0x44,0xFF
"SPI","result",0.00819776,1.498e-05,0xFF,0xFF
"SPI","disable",0.00822096,1.99999999e-08,,
"SPI","enable",0.00825688,2.00000004e-08,,
"SPI","result",0.00826636,1.5e-05,0xEA,0xFF
"SPI","result",0.0082948,1.5e-05,0xD3,0xFF
"SPI","result",0.0083447,1.5e-05,0x37,0xFF
"SPI","result",0.00837314,1.5e-05,0xD2,0xFF
"SPI","result",0.00840158,1.5e-05,0x9A,0xFF
"SPI","result",0.00843004,1.498e-05,0x89,0xFF
"SPI","result",0.00845848,1.5e-05,0x82,0xFF
"SPI","result",0.00848692,1.5e-05,0xEA,0xFF
"SPI","disable",0.00851162,1.99999999e-08,,
"SPI","enable",0.00852086,1.99999999e-08,,
"SPI","result",0.00852684,1.5e-05,0x44,0xFF
"SPI","result",0.0085538,1.498e-05,0xFF,0x00
"SPI","disable",0.00857674,1.99999999e-08,,
"SPI","enable",0.008578,1.99999999e-08,,
"SPI","result",0.00858398,1.5e-05,0x44,0xFF
"SPI","result",0.00861092,1.5e-05,0xFF,0xFF
"SPI","disable",0.00863412,1.99999995e-08,,
"SPI","enable",0.008691,2.00000004e-08,,
"SPI","result",0.0087005,1.498e-05,0x05,0xFF
"SPI","result",0.00872894,1.498e-05,0x0C,0xFF
"SPI","result",0.00875738,1.498e-05,0xAE,0xFF
"SPI","result",0.00878582,1.498e-05,0x4C,0xFF
"SPI","result",0.00881426,1.498e-05,0xF5,0xFF
"SPI","result",0.0088427,1.498e-05,0xF6,0xFF
"SPI","result",0.00887114,1.498e-05,0x3C,0xFF
"SPI","result",0.00889958,1.5e-05,0xB3,0xFF
"SPI","disable",0.00892428,1.99999995e-08,,
"SPI","enable",0.00893352,1.99999999e-08,,
"SPI","result",0.0089395,1.5e-05,0x44,0xFF
"SPI","result",0.00896644,1.5e-05,0xFF,0x00
"SPI","disable",0.00901086,1.99999999e-08,,
"SPI","enable",0.0090121,1.99999999e-08,,
"SPI","result",0.0090181,1.498e-05,0x44,0xFF
"SPI","result",0.00904504,1.5e-05,0xFF,0xFF
"SPI","disable",0.00913288,1.99999999e-08,,
"SPI","enable",0.0091688,1.99999999e-08,,
"SPI","result",0.00917828,1.5e-05,0xE9,0xFF
"SPI","result",0.00920672,1.5e-05,0xA7,0xFF
"SPI","result",0.00923516,1.5e-05,0x70,0xFF
"SPI","result",0.0092636,1.5e-05,0xDF,0xFF
"SPI","result",0.00929206,1.498e-05,0xF1,0xFF
"SPI","result",0.00934196,1.498e-05,0x14,0xFF
"SPI","result",0.0093704,1.5e-05,0x4F,0xFF
"SPI","result",0.00939884,1.498e-05,0x04,0xFF
"SPI","disable",0.00942354,2.00000004e-08,,
"SPI","enable",0.00943278,1.99999999e-08,,
"SPI","result",0.00943876,1.498e-05,0x44,0xFF
"SPI","result",0.0094657,1.5e-05,0xFF,0x00
"SPI","disable",0.00948866,1.99999999e-08,,
"SPI","enable",0.0094899,1.99999999e-08,,
"SPI","result",0.0094959,1.498e-05,0x44,0xFF
"SPI","result",0.00952284,1.498e-05,0xFF,0xFF
