name,type,start_time,duration,"mosi","miso"
"SPI","disable",0.41008214,2.00000004e-08,,
"SPI","enable",0.41008338,2.00000004e-08,,
"SPI","result",0.41008938,1.498e-05,0x44,0xFF
"SPI","result",0.41011632,1.498e-05,0xFF,0x00
"SPI","disable",0.41013926,1.99999995e-08,,
"SPI","enable",0.41014052,2.00000004e-08,,
"SPI","result",0.4101465,1.498e-05,0x44,0xFF
"SPI","result",0.41017344,1.5e-05,0xFF,0x00
"SPI","disable",0.4101964,1.99999999e-08,,
"SPI","enable",0.41019764,1.99999999e-08,,
"SPI","result",0.41020364,1.498e-05,0x44,0xFF
"SPI","result",0.41023058,1.498e-05,0xFF,0x00
"SPI","disable",0.41025352,1.99999999e-08,,
"SPI","enable",0.41025476,1.99999999e-08,,
"SPI","result",0.41026076,1.498e-05,0x44,0xFF
"SPI","result",0.41030516,1.498e-05,0xFF,0x00
"SPI","disable",0.4103281,1.99999999e-08,,
"SPI","enable",0.41032936,1.99999999e-08,,
"SPI","result",0.41033534,1.498e-05,0x44,0xFF
"SPI","result",0.41036228,1.5e-05,0xFF,0x00
"SPI","disable",0.41038524,2.00000004e-08,,
"SPI","enable",0.41038648,2.00000004e-08,,
"SPI","result",0.41039248,1.498e-05,0x44,0xFF
"SPI","result",0.41041942,1.498e-05,0xFF,0x00
"SPI","disable",0.41044236,1.99999999e-08,,
"SPI","enable",0.4104436,1.99999999e-08,,
"SPI","result",0.4104496,1.498e-05,0x44,0xFF
"SPI","result",0.41047654,1.5e-05,0xFF,0x00
"SPI","disable",0.4104995,1.99999999e-08,,
"SPI","enable",0.41050074,1.99999995e-08,,
"SPI","result",0.41050674,1.498e-05,0x44,0xFF
"SPI","result",0.41053368,1.498e-05,0xFF,0x00
"SPI","disable",0.41055664,1.99999999e-08,,
"SPI","enable",0.41055788,1.99999999e-08,,
"SPI","result",0.41056386,1.5e-05,0x44,0xFF
"SPI","result",0.41059082,1.498e-05,0xFF,0x00
"SPI","disable",0.41062724,2.00000004e-08,,
"SPI","enable",0.41062848,2.00000004e-08,,
"SPI","result",0.41063448,1.498e-05,0x44,0xFF
"SPI","result",0.41066142,1.498e-05,0xFF,0x00
"SPI","disable",0.41068436,1.99999999e-08,,
"SPI","enable",0.4106856,1.99999999e-08,,
"SPI","result",0.4106916,1.498e-05,0x44,0xFF
