Time [s],SCLK,SDO,SDI,nSEL
0.408428920,1,1,0,0
0.408429920,0,1,0,0
0.408430920,1,1,0,0
0.408431920,0,1,0,0
0.408432920,1,1,0,0
0.408433920,0,1,1,0
0.408434920,1,1,1,0
0.408435920,0,1,0,0
0.408436920,1,1,0,0
0.408437920,0,1,0,0
0.408438920,1,1,0,0
0.408439900,0,1,0,0
0.408439920,0,0,0,0
0.408450140,0,0,1,0
0.408451880,1,0,1,0
0.408452880,0,0,1,0
0.408453880,1,0,1,0
0.408454880,0,0,1,0
0.408455880,1,0,1,0
0.408456880,0,0,1,0
0.408457880,1,0,1,0
0.408458860,0,0,1,0
0.408459860,1,0,1,0
0.408460860,0,0,1,0
0.408461860,1,0,1,0
0.408462860,0,0,1,0
0.408463860,1,0,1,0
0.408464860,0,0,1,0
0.408465860,1,0,1,0
0.408466860,0,0,1,0
0.408474840,0,0,1,1
0.408475580,0,1,1,1
0.408476080,0,1,1,0
0.408480320,0,1,0,0
0.408482060,1,1,0,0
0.408483060,0,1,1,0
0.408484060,1,1,1,0
0.408485060,0,1,0,0
0.408486060,1,1,0,0
0.408487060,0,1,0,0
0.408488060,1,1,0,0
0.408489060,0,1,0,0
0.408490060,1,1,0,0
0.408491040,0,1,1,0
0.408492040,1,1,1,0
0.408493040,0,1,0,0
0.408494040,1,1,0,0
0.408495040,0,1,0,0
0.408496040,1,1,0,0
0.408497040,0,0,0,0
0.408507260,0,0,1,0
0.408509020,1,0,1,0
0.408510000,0,0,1,0
0.408511000,1,0,1,0
0.408512000,0,0,1,0
0.408513000,1,0,1,0
0.408514000,0,0,1,0
0.408515000,1,0,1,0
0.408516000,0,0,1,0
0.408517000,1,0,1,0
0.408517980,0,0,1,0
0.408518980,1,0,1,0
0.408519980,0,0,1,0
0.408520980,1,0,1,0
0.408521980,0,0,1,0
0.408522980,1,0,1,0
0.408523980,0,0,1,0
0.408531960,0,0,1,1
0.408532720,0,1,1,1
0.408533200,0,1,1,0
0.408537440,0,1,0,0
0.408539200,1,1,0,0
0.408540180,0,1,0,0
0.408540200,0,1,1,0
0.408541180,1,1,1,0
0.408542180,0,1,0,0
0.408543180,1,1,0,0
0.408544180,0,1,0,0
0.408545180,1,1,0,0
0.408546180,0,1,0,0
0.408547180,1,1,0,0
0.408548180,0,1,1,0
0.408549180,1,1,1,0
0.408550160,0,1,0,0
0.408551160,1,1,0,0
0.408552160,0,1,0,0
0.408553160,1,1,0,0
0.408554160,0,0,0,0
0.408564380,0,0,1,0
0.408566140,1,0,1,0
0.408567120,0,0,1,0
0.408568120,1,0,1,0
0.408569120,0,0,1,0
0.408570120,1,0,1,0
0.408571120,0,0,1,0
0.408572120,1,0,1,0
0.408573120,0,0,1,0
0.408574120,1,0,1,0
0.408575100,0,0,1,0
0.408576100,1,0,1,0
0.408577100,0,0,1,0
0.408578100,1,0,1,0
0.408579100,0,0,1,0
0.408580100,1,0,1,0
0.408581100,0,0,1,0
0.408589080,0,0,1,1
0.408589840,0,1,1,1
0.408590320,0,1,1,0
0.408594560,0,1,0,0
0.408596320,1,1,0,0
0.408597320,0,1,1,0
0.408598320,1,1,1,0
0.408599300,0,1,0,0
0.408600300,1,1,0,0
0.408601300,0,1,0,0
0.408602300,1,1,0,0
0.408603300,0,1,0,0
0.408604300,1,1,0,0
0.408605300,0,1,1,0
0.408606300,1,1,1,0
0.408607280,0,1,0,0
0.408608280,1,1,0,0
0.408609280,0,1,0,0
0.408610280,1,1,0,0
0.408611280,0,1,0,0
0.408611300,0,0,0,0
0.408621500,0,0,1,0
0.408623260,1,0,1,0
0.408624260,0,0,1,0
0.408625240,1,0,1,0
0.408626240,0,0,1,0
0.408627240,1,0,1,0
0.408628240,0,0,1,0
0.408629240,1,0,1,0
0.408630240,0,0,1,0
0.408631240,1,0,1,0
0.408632240,0,0,1,0
0.408633240,1,0,1,0
0.408634220,0,0,1,0
0.408635220,1,0,1,0
0.408636220,0,0,1,0
0.408637220,1,0,1,0
0.408638220,0,0,1,0
0.408659680,0,0,1,1
0.408660440,0,1,1,1
0.408660920,0,1,1,0
0.408665160,0,1,0,0
0.408666920,1,1,0,0
0.408667900,0,1,0,0
0.408667920,0,1,1,0
0.408668900,1,1,1,0
0.408669900,0,1,0,0
0.408670900,1,1,0,0
0.408671900,0,1,0,0
0.408672900,1,1,0,0
0.408673900,0,1,0,0
0.408674900,1,1,0,0
0.408675900,0,1,1,0
0.408676900,1,1,1,0
0.408677880,0,1,0,0
0.408678880,1,1,0,0
0.408679880,0,1,0,0
0.408680880,1,1,0,0
0.408681880,0,0,0,0
0.408692100,0,0,1,0
0.408693860,1,0,1,0
0.408694840,0,0,1,0
0.408695840,1,0,1,0
0.408696840,0,0,1,0
0.408697840,1,0,1,0
0.408698840,0,0,1,0
0.408699840,1,0,1,0
0.408700840,0,0,1,0
0.408701840,1,0,1,0
0.408702820,0,0,1,0
0.408703820,1,0,1,0
0.408704820,0,0,1,0
0.408705820,1,0,1,0
0.408706820,0,0,1,0
0.408707820,1,0,1,0
0.408708820,0,0,1,0
0.408716800,0,0,1,1
0.408717560,0,1,1,1
0.408718040,0,1,1,0
0.408722280,0,1,0,0
0.408724040,1,1,0,0
0.408725040,0,1,1,0
0.408726040,1,1,1,0
0.408727020,0,1,0,0
0.408728020,1,1,0,0
0.408729020,0,1,0,0
0.408730020,1,1,0,0
0.408731020,0,1,0,0
0.408732020,1,1,0,0
0.408733020,0,1,1,0
0.408734020,1,1,1,0
0.408735020,0,1,0,0
0.408736000,1,1,0,0
0.408737000,0,1,0,0
0.408738000,1,1,0,0
0.408739000,0,1,0,0
0.408739020,0,0,0,0
0.408749240,0,0,1,0
0.408750980,1,0,1,0
0.408751980,0,0,1,0
0.408752980,1,0,1,0
0.408753960,0,0,1,0
0.408754960,1,0,1,0
0.408755960,0,0,1,0
0.408756960,1,0,1,0
0.408757960,0,0,1,0
0.408758960,1,0,1,0
0.408759960,0,0,1,0
0.408760960,1,0,1,0
0.408761960,0,0,1,0
0.408762960,1,0,1,0
0.408763940,0,0,1,0
0.408764940,1,0,1,0
0.408765940,0,0,1,0
0.408773920,0,0,1,1
0.408774680,0,1,1,1
0.408775180,0,1,1,0
0.408779420,0,1,0,0
0.408781160,1,1,0,0
0.408782160,0,1,1,0
0.408783160,1,1,1,0
0.408784160,0,1,0,0
0.408785160,1,1,0,0
0.408786160,0,1,0,0
0.408787160,1,1,0,0
0.408788140,0,1,0,0
0.408789140,1,1,0,0
0.408790140,0,1,1,0
0.408791140,1,1,1,0
0.408792140,0,1,0,0
0.408793140,1,1,0,0
0.408794140,0,1,0,0
0.408795140,1,1,0,0
0.408796140,0,0,0,0
0.408806360,0,0,1,0
0.408808100,1,0,1,0
0.408809100,0,0,1,0
0.408810100,1,0,1,0
0.408811100,0,0,1,0
0.408812100,1,0,1,0
0.408813100,0,0,1,0
0.408814100,1,0,1,0
0.408815080,0,0,1,0
0.408816080,1,0,1,0
0.408817080,0,0,1,0
0.408818080,1,0,1,0
0.408819080,0,0,1,0
0.408820080,1,0,1,0
0.408821080,0,0,1,0
0.408822080,1,0,1,0
0.408823080,0,0,1,0
0.408831060,0,0,1,1
0.408831820,0,1,1,1
0.408832300,0,1,1,0
0.408836540,0,1,0,0
0.408838300,1,1,0,0
0.408839280,0,1,0,0
0.408839300,0,1,1,0
0.408840280,1,1,1,0
0.408841280,0,1,0,0
0.408842280,1,1,0,0
0.408843280,0,1,0,0
0.408844280,1,1,0,0
0.408845280,0,1,0,0
0.408846280,1,1,0,0
0.408847280,0,1,1,0
0.408848260,1,1,1,0
0.408849260,0,1,0,0
0.408850260,1,1,0,0
0.408851260,0,1,0,0
0.408852260,1,1,0,0
0.408853260,0,0,0,0
0.408863480,0,0,1,0
0.408865240,1,0,1,0
0.408866220,0,0,1,0
0.408867220,1,0,1,0
0.408868220,0,0,1,0
0.408869220,1,0,1,0
0.408870220,0,0,1,0
0.408871220,1,0,1,0
0.408872220,0,0,1,0
0.408873220,1,0,1,0
0.408874220,0,0,1,0
0.408875220,1,0,1,0
0.408876200,0,0,1,0
0.408877200,1,0,1,0
0.408878200,0,0,1,0
0.408879200,1,0,1,0
0.408880200,0,0,1,0
0.408888180,0,0,1,1
0.408888940,0,1,1,1
0.408889420,0,1,1,0
0.408893680,0,1,0,0
0.408895420,1,1,0,0
0.408896420,0,1,1,0
0.408897420,1,1,1,0
0.408898400,0,1,1,0
0.408898420,0,1,0,0
0.408899400,1,1,0,0
0.408900400,0,1,0,0
0.408901400,1,1,0,0
0.408902400,0,1,0,0
0.408903400,1,1,0,0
0.408904400,0,1,1,0
0.408905400,1,1,1,0
0.408906400,0,1,0,0
0.408907400,1,1,0,0
0.408908380,0,1,0,0
0.408909380,1,1,0,0
0.408910380,0,1,0,0
0.408910400,0,0,0,0
0.408920620,0,0,1,0
0.408922360,1,0,1,0
0.408923360,0,0,1,0
0.408924360,1,0,1,0
0.408925360,0,0,1,0
0.408926360,1,0,1,0
0.408927340,0,0,1,0
0.408928340,1,0,1,0
0.408929340,0,0,1,0
0.408930340,1,0,1,0
0.408931340,0,0,1,0
0.408932340,1,0,1,0
0.408933340,0,0,1,0
0.408934340,1,0,1,0
0.408935340,0,0,1,0
0.408936320,1,0,1,0
0.408937320,0,0,1,0
0.408945300,0,0,1,1
0.408946060,0,1,1,1
0.408946560,0,1,1,0
0.408950800,0,1,0,0
0.408952540,1,1,0,0
0.408953540,0,1,1,0
0.408954540,1,1,1,0
0.408955540,0,1,0,0
0.408956540,1,1,0,0
0.408957540,0,1,0,0
0.408958540,1,1,0,0
0.408959520,0,1,0,0
0.408960520,1,1,0,0
0.408961520,0,1,1,0
0.408962520,1,1,1,0
0.408963520,0,1,0,0
0.408964520,1,1,0,0
0.408965520,0,1,0,0
0.408966520,1,1,0,0
0.408967500,0,1,0,0
0.408967520,0,0,0,0
0.408991220,0,0,1,0
0.408992960,1,0,1,0
0.408993960,0,0,1,0
0.408994960,1,0,1,0
0.408995940,0,0,1,0
0.408996940,1,0,1,0
0.408997940,0,0,1,0
0.408998940,1,0,1,0
0.408999940,0,0,1,0
0.409000940,1,0,1,0
0.409001940,0,0,1,0
0.409002940,1,0,1,0
0.409003940,0,0,1,0
0.409004920,1,0,1,0
0.409005920,0,0,1,0
0.409006920,1,0,1,0
0.409007920,0,0,1,0
0.409015900,0,0,1,1
0.409016660,0,1,1,1
0.409017160,0,1,1,0
0.409021400,0,1,0,0
0.409023140,1,1,0,0
0.409024140,0,1,1,0
0.409025140,1,1,1,0
0.409026140,0,1,0,0
0.409027140,1,1,0,0
0.409028120,0,1,0,0
0.409029120,1,1,0,0
0.409030120,0,1,0,0
0.409031120,1,1,0,0
0.409032120,0,1,1,0
0.409033120,1,1,1,0
0.409034120,0,1,0,0
0.409035120,1,1,0,0
0.409036100,0,1,0,0
0.409037100,1,1,0,0
0.409038100,0,1,0,0
0.409038120,0,0,0,0
0.409048340,0,0,1,0
0.409050080,1,0,1,0
0.409051080,0,0,1,0
0.409052080,1,0,1,0
0.409053060,0,0,1,0
0.409054060,1,0,1,0
0.409055060,0,0,1,0
0.409056060,1,0,1,0
0.409057060,0,0,1,0
0.409058060,1,0,1,0
0.409059060,0,0,1,0
0.409060060,1,0,1,0
0.409061060,0,0,1,0
0.409062060,1,0,1,0
0.409063040,0,0,1,0
0.409064040,1,0,1,0
0.409065040,0,0,1,0
0.409073020,0,0,1,1
0.409073780,0,1,1,1
0.409142380,0,1,1,0
0.409146620,0,1,0,0
0.409148360,1,1,0,0
0.409149360,0,1,1,0
0.409150360,1,1,1,0
0.409151360,0,1,0,0
0.409152360,1,1,0,0
0.409153360,0,1,0,0
0.409154360,1,1,0,0
0.409155340,0,1,0,0
0.409156340,1,1,0,0
0.409157340,0,1,1,0
0.409158340,1,1,1,0
0.409159340,0,1,0,0
0.409160340,1,1,0,0
0.409161340,0,1,0,0
0.409162340,1,1,0,0
0.409163340,0,1,0,0
0.409173560,0,1,1,0
0.409175300,1,1,1,0
0.409176300,0,1,1,0
0.409177300,1,1,1,0
0.409178300,0,1,1,0
0.409179300,1,1,1,0
0.409180300,0,1,1,0
0.409181300,1,1,1,0
0.409182300,0,1,1,0
0.409183300,1,1,1,0
0.409184280,0,1,1,0
0.409185280,1,1,1,0
0.409186280,0,1,1,0
0.409187280,1,1,1,0
0.409188280,0,1,1,0
0.409189280,1,1,1,0
0.409190280,0,0,1,0
0.409198500,0,0,1,1
0.409199160,0,1,1,1
0.409205500,0,1,1,0
0.409213220,0,1,0,0
0.409214980,1,1,0,0
0.409215980,0,1,0,0
0.409216980,1,1,0,0
0.409217960,0,1,0,0
0.409218960,1,1,0,0
0.409219960,0,1,0,0
0.409220960,1,1,0,0
0.409221960,0,1,0,0
0.409222960,1,1,0,0
0.409223960,0,1,1,0
0.409224960,1,1,1,0
0.409225940,0,1,1,0
0.409225960,0,1,0,0
0.409226940,1,1,0,0
0.409227940,0,1,0,0
0.409228940,1,1,0,0
0.409229940,0,1,0,0
0.409243420,1,1,0,0
0.409244400,0,1,0,0
0.409245400,1,1,0,0
0.409246400,0,1,1,0
0.409247400,1,1,1,0
0.409248400,0,1,0,0
0.409249400,1,1,0,0
0.409250400,0,1,0,0
0.409251400,1,1,0,0
0.409252400,0,1,0,0
0.409253400,1,1,0,0
0.409254380,0,1,0,0
0.409255380,1,1,0,0
0.409256380,0,1,1,0
0.409257380,1,1,1,0
0.409258380,0,1,0,0
0.409271860,1,1,0,0
0.409272840,0,1,0,0
0.409272860,0,1,1,0
0.409273840,1,1,1,0
0.409274840,0,1,1,0
0.409275840,1,1,1,0
0.409276840,0,1,1,0
0.409277840,1,1,1,0
0.409278840,0,1,0,0
0.409279840,1,1,0,0
0.409280820,0,1,0,0
0.409281820,1,1,0,0
0.409282820,0,1,0,0
0.409283820,1,1,0,0
0.409284820,0,1,1,0
0.409285820,1,1,1,0
0.409286820,0,1,0,0
0.409321740,1,1,0,0
0.409322740,0,1,1,0
0.409323740,1,1,1,0
0.409324740,0,1,0,0
0.409325740,1,1,0,0
0.409326720,0,1,0,0
0.409327720,1,1,0,0
0.409328720,0,1,1,0
0.409329720,1,1,1,0
0.409330720,0,1,0,0
0.409331720,1,1,0,0
0.409332720,0,1,1,0
0.409333720,1,1,1,0
0.409334720,0,1,1,0
0.409335700,1,1,1,0
0.409336700,0,1,0,0
0.409350180,1,1,0,0
0.409351180,0,1,0,0
0.409352180,1,1,0,0
0.409353180,0,1,0,0
0.409354180,1,1,0,0
0.409355160,0,1,0,0
0.409356160,1,1,0,0
0.409357160,0,1,0,0
0.409358160,1,1,0,0
0.409359160,0,1,0,0
0.409360160,1,1,0,0
0.409361160,0,1,0,0
0.409362160,1,1,0,0
0.409363160,0,1,0,0
0.409364160,1,1,0,0
0.409365140,0,1,0,0
0.409378620,1,1,0,0
0.409379620,0,1,0,0
0.409380620,1,1,0,0
0.409381620,0,1,0,0
0.409382620,1,1,0,0
0.409383620,0,1,0,0
0.409384600,1,1,0,0
0.409385600,0,1,0,0
0.409386600,1,1,0,0
0.409387600,0,1,0,0
0.409388600,1,1,0,0
0.409389600,0,1,0,0
0.409390600,1,1,0,0
0.409391600,0,1,0,0
0.409392600,1,1,0,0
0.409393580,0,1,0,0
0.409405320,0,1,1,0
0.409407060,1,1,1,0
0.409408060,0,1,0,0
0.409409060,1,1,0,0
0.409410060,0,1,1,0
0.409411060,1,1,1,0
0.409412040,0,1,1,0
0.409413040,1,1,1,0
0.409414040,0,1,1,0
0.409415040,1,1,1,0
0.409416040,0,1,0,0
0.409417040,1,1,0,0
0.409418040,0,1,1,0
0.409419040,1,1,1,0
0.409420040,0,1,0,0
0.409421040,1,1,0,0
0.409422020,0,1,0,0
0.409422040,0,1,1,0
0.409435500,1,1,1,0
0.409436500,0,1,0,0
0.409437500,1,1,0,0
0.409438500,0,1,0,0
0.409439500,1,1,0,0
0.409440500,0,1,1,0
0.409441480,1,1,1,0
0.409442480,0,1,1,0
0.409443480,1,1,1,0
0.409444480,0,1,1,0
0.409445480,1,1,1,0
0.409446480,0,1,1,0
0.409447480,1,1,1,0
0.409448480,0,1,0,0
0.409449480,1,1,0,0
0.409450460,0,1,0,0
0.409450480,0,1,1,0
0.409460200,0,1,1,1
0.409469420,0,1,1,0
0.409473660,0,1,0,0
0.409475420,1,1,0,0
0.409476420,0,1,1,0
0.409477420,1,1,1,0
0.409478400,0,1,0,0
0.409479400,1,1,0,0
0.409480400,0,1,0,0
0.409481400,1,1,0,0
0.409482400,0,1,0,0
0.409483400,1,1,0,0
0.409484400,0,1,1,0
0.409485400,1,1,1,0
0.409486400,0,1,0,0
0.409487380,1,1,0,0
0.409488380,0,1,0,0
0.409489380,1,1,0,0
0.409490380,0,1,0,0
0.409490400,0,0,0,0
0.409500620,0,0,1,0
0.409502360,1,0,1,0
0.409503360,0,0,1,0
0.409504360,1,0,1,0
0.409505340,0,0,1,0
0.409506340,1,0,1,0
0.409507340,0,0,1,0
0.409508340,1,0,1,0
0.409509340,0,0,1,0
0.409510340,1,0,1,0
0.409511340,0,0,1,0
0.409512340,1,0,1,0
0.409513340,0,0,1,0
0.409514340,1,0,1,0
0.409515320,0,0,1,0
0.409516320,1,0,1,0
0.409517320,0,0,1,0
0.409525300,0,0,1,1
0.409526060,0,1,1,1
0.409526560,0,1,1,0
0.409530800,0,1,0,0
0.409532540,1,1,0,0
0.409533540,0,1,1,0
0.409534540,1,1,1,0
0.409535540,0,1,0,0
0.409536540,1,1,0,0
0.409537540,0,1,0,0
0.409538540,1,1,0,0
0.409539540,0,1,0,0
0.409540520,1,1,0,0
0.409541520,0,1,1,0
0.409542520,1,1,1,0
0.409543520,0,1,0,0
0.409544520,1,1,0,0
0.409545520,0,1,0,0
0.409546520,1,1,0,0
0.409547520,0,0,0,0
0.409557740,0,0,1,0
0.409559500,1,0,1,0
0.409560480,0,0,1,0
0.409561480,1,0,1,0
0.409562480,0,0,1,0
0.409563480,1,0,1,0
0.409564480,0,0,1,0
0.409565480,1,0,1,0
0.409566480,0,0,1,0
0.409567480,1,0,1,0
0.409568480,0,0,1,0
0.409569480,1,0,1,0
0.409570460,0,0,1,0
0.409571460,1,0,1,0
0.409572460,0,0,1,0
0.409573460,1,0,1,0
0.409574460,0,0,1,0
0.409582440,0,0,1,1
0.409583200,0,1,1,1
0.409583700,0,1,1,0
0.409587940,0,1,0,0
0.409589680,1,1,0,0
0.409590680,0,1,1,0
0.409591680,1,1,1,0
0.409592680,0,1,0,0
0.409593680,1,1,0,0
0.409594660,0,1,0,0
0.409595660,1,1,0,0
0.409596660,0,1,0,0
0.409597660,1,1,0,0
0.409598660,0,1,1,0
0.409599660,1,1,1,0
0.409600660,0,1,0,0
0.409601660,1,1,0,0
0.409602660,0,1,0,0
0.409603660,1,1,0,0
0.409604640,0,1,0,0
0.409604660,0,0,0,0
0.409636340,0,0,1,0
0.409638080,1,0,1,0
0.409639080,0,0,1,0
0.409640080,1,0,1,0
0.409641080,0,0,1,0
0.409642080,1,0,1,0
0.409643060,0,0,1,0
0.409644060,1,0,1,0
0.409645060,0,0,1,0
0.409646060,1,0,1,0
0.409647060,0,0,1,0
0.409648060,1,0,1,0
0.409649060,0,0,1,0
0.409650060,1,0,1,0
0.409651040,0,0,1,0
0.409652040,1,0,1,0
0.409653040,0,0,1,0
0.409661020,0,0,1,1
0.409661780,0,1,1,1
0.409662280,0,1,1,0
0.409666520,0,1,0,0
0.409668260,1,1,0,0
0.409669260,0,1,1,0
0.409670260,1,1,1,0
0.409671260,0,1,0,0
0.409672260,1,1,0,0
0.409673260,0,1,0,0
0.409674260,1,1,0,0
0.409675240,0,1,0,0
0.409676240,1,1,0,0
0.409677240,0,1,1,0
0.409678240,1,1,1,0
0.409679240,0,1,0,0
0.409680240,1,1,0,0
0.409681240,0,1,0,0
0.409682240,1,1,0,0
0.409683220,0,1,0,0
0.409683240,0,0,0,0
0.409693460,0,0,1,0
0.409695200,1,0,1,0
0.409696200,0,0,1,0
0.409697200,1,0,1,0
0.409698200,0,0,1,0
0.409699200,1,0,1,0
0.409700200,0,0,1,0
0.409701200,1,0,1,0
0.409702180,0,0,1,0
0.409703180,1,0,1,0
0.409704180,0,0,1,0
0.409705180,1,0,1,0
0.409706180,0,0,1,0
0.409707180,1,0,1,0
0.409708180,0,0,1,0
0.409709180,1,0,1,0
0.409710160,0,0,1,0
0.409718160,0,0,1,1
0.409718900,0,1,1,1
0.409719400,0,1,1,0
0.409723640,0,1,0,0
0.409725400,1,1,0,0
0.409726380,0,1,1,0
0.409727380,1,1,1,0
0.409728380,0,1,0,0
0.409729380,1,1,0,0
0.409730380,0,1,0,0
0.409731380,1,1,0,0
0.409732380,0,1,0,0
0.409733380,1,1,0,0
0.409734360,0,1,0,0
0.409734380,0,1,1,0
0.409735360,1,1,1,0
0.409736360,0,1,0,0
0.409737360,1,1,0,0
0.409738360,0,1,0,0
0.409739360,1,1,0,0
0.409740360,0,0,0,0
0.409750580,0,0,1,0
0.409752340,1,0,1,0
0.409753320,0,0,1,0
0.409754320,1,0,1,0
0.409755320,0,0,1,0
0.409756320,1,0,1,0
0.409757320,0,0,1,0
0.409758320,1,0,1,0
0.409759320,0,0,1,0
0.409760320,1,0,1,0
0.409761320,0,0,1,0
0.409762320,1,0,1,0
0.409763300,0,0,1,0
0.409764300,1,0,1,0
0.409765300,0,0,1,0
0.409766300,1,0,1,0
0.409767300,0,0,1,0
0.409775280,0,0,1,1
0.409776040,0,1,1,1
0.409776520,0,1,1,0
0.409780760,0,1,0,0
0.409782520,1,1,0,0
0.409783520,0,1,1,0
0.409784520,1,1,1,0
0.409785500,0,1,1,0
0.409785520,0,1,0,0
0.409786500,1,1,0,0
0.409787500,0,1,0,0
0.409788500,1,1,0,0
0.409789500,0,1,0,0
0.409790500,1,1,0,0
0.409791500,0,1,1,0
0.409792500,1,1,1,0
0.409793500,0,1,0,0
0.409794500,1,1,0,0
0.409795480,0,1,0,0
0.409796480,1,1,0,0
0.409797480,0,1,0,0
0.409797500,0,0,0,0
0.409807720,0,0,1,0
0.409809460,1,0,1,0
0.409810460,0,0,1,0
0.409811460,1,0,1,0
0.409812460,0,0,1,0
0.409813460,1,0,1,0
0.409814440,0,0,1,0
0.409815440,1,0,1,0
0.409816440,0,0,1,0
0.409817440,1,0,1,0
0.409818440,0,0,1,0
0.409819440,1,0,1,0
0.409820440,0,0,1,0
0.409821440,1,0,1,0
0.409822420,0,0,1,0
0.409823420,1,0,1,0
0.409824420,0,0,1,0
0.409832400,0,0,1,1
0.409833160,0,1,1,1
0.409833660,0,1,1,0
0.409837900,0,1,0,0
0.409839640,1,1,0,0
0.409840640,0,1,1,0
0.409841640,1,1,1,0
0.409842640,0,1,0,0
0.409843640,1,1,0,0
0.409844620,0,1,0,0
0.409845620,1,1,0,0
0.409846620,0,1,0,0
0.409847620,1,1,0,0
0.409848620,0,1,1,0
0.409849620,1,1,1,0
0.409850620,0,1,0,0
0.409851620,1,1,0,0
0.409852620,0,1,0,0
