name,type,start_time,duration,"mosi","miso"
"SPI","result",0.00835622,1.5e-05,0xD2,0xFF
"SPI","result",0.00838468,1.5e-05,0x9A,0xFF
"SPI","result",0.00843436,1.5e-05,0x89,0xFF
"SPI","result",0.00846282,1.5e-05,0x82,0xFF
"SPI","result",0.0084913,1.498e-05,0xEA,0xFF
"SPI","disable",0.008516,1.99999995e-08,,
"SPI","enable",0.00852524,1.99999999e-08,,
"SPI","result",0.00853124,1.5e-05,0x44,0xFF
"SPI","result",0.0085582,1.5e-05,0xFF,0x00
"SPI","disable",0.00858118,1.99999999e-08,,
"SPI","enable",0.00858242,1.99999999e-08,,
"SPI","result",0.00858842,1.5e-05,0x44,0xFF
"SPI","result",0.00861538,1.5e-05,0xFF,0xFF
"SPI","disable",0.0086386,1.99999999e-08,,
"SPI","enable",0.00867456,1.99999999e-08,,
"SPI","result",0.00868404,1.5e-05,0x05,0xFF
"SPI","result",0.00871252,1.5e-05,0x0C,0xFF
"SPI","result",0.0087622,1.5e-05,0xAE,0xFF
"SPI","result",0.00879066,1.5e-05,0x4C,0xFF
"SPI","result",0.00881912,1.5e-05,0xF5,0xFF
"SPI","result",0.00884758,1.5e-05,0xF6,0xFF
"SPI","result",0.00887606,1.498e-05,0x3C,0xFF
"SPI","result",0.00890452,1.5e-05,0xB3,0xFF
"SPI","disable",0.00892924,1.99999999e-08,,
"SPI","enable",0.00893846,1.99999995e-08,,
"SPI","result",0.00894446,1.5e-05,0x44,0xFF
"SPI","result",0.00897142,1.5e-05,0xFF,0x00
"SPI","disable",0.0089944,1.99999995e-08,,
"SPI","enable",0.00899564,1.99999995e-08,,
"SPI","result",0.00900164,1.5e-05,0x44,0xFF
"SPI","result",0.0090286,1.5e-05,0xFF,0xFF
"SPI","disable",0.00913422,1.99999999e-08,,
"SPI","enable",0.00917018,1.99999999e-08,,
"SPI","result",0.00917966,1.5e-05,0xE9,0xFF
"SPI","result",0.00920814,1.5e-05,0xA7,0xFF
"SPI","result",0.0092366,1.5e-05,0x70,0xFF
"SPI","result",0.00926506,1.5e-05,0xDF,0xFF
"SPI","result",0.00929352,1.5e-05,0xF1,0xFF
"SPI","result",0.009322,1.5e-05,0x14,0xFF
"SPI","result",0.00935046,1.5e-05,0x4F,0xFF
"SPI","result",0.00937892,1.5e-05,0x04,0xFF
"SPI","disable",0.00942512,1.99999999e-08,,
"SPI","enable",0.00943434,1.99999995e-08,,
"SPI","result",0.00944034,1.5e-05,0x44,0xFF
"SPI","result",0.0094673,1.5e-05,0xFF,0x00
"SPI","disable",0.00949028,1.99999999e-08,,
"SPI","enable",0.00949152,2.00000004e-08,,
"SPI","result",0.00949752,1.5e-05,0x44,0xFF
