Time [s],SCLK,SDO,SDI,nSEL
0.000329320,1,0,1,0
0.000330320,0,0,1,0
0.000331320,1,0,1,0
0.000332300,0,0,1,0
0.000333320,1,0,1,0
0.000334300,0,0,1,0
0.000335300,1,0,1,0
0.000336300,0,0,1,0
0.000337300,1,0,1,0
0.000338300,0,0,1,0
0.000339300,1,0,1,0
0.000340300,0,0,1,0
0.000348280,0,0,1,1
0.000349040,0,1,1,1
0.000349540,0,1,1,0
0.000353780,0,1,0,0
0.000355540,1,1,0,0
0.000356520,0,1,0,0
0.000356540,0,1,1,0
0.000357520,1,1,1,0
0.000358520,0,1,0,0
0.000359520,1,1,0,0
0.000360520,0,1,0,0
0.000361520,1,1,0,0
0.000362520,0,1,0,0
0.000363520,1,1,0,0
0.000364520,0,1,1,0
0.000365520,1,1,1,0
0.000366520,0,1,0,0
0.000367520,1,1,0,0
0.000368520,0,1,0,0
0.000369520,1,1,0,0
0.000370520,0,0,0,0
0.000380760,0,0,1,0
0.000382500,1,0,1,0
0.000383500,0,0,1,0
0.000384500,1,0,1,0
0.000385500,0,0,1,0
0.000386500,1,0,1,0
0.000387480,0,0,1,0
0.000388480,1,0,1,0
0.000389480,0,0,1,0
0.000390480,1,0,1,0
0.000391480,0,0,1,0
0.000392480,1,0,1,0
0.000393480,0,0,1,0
0.000394480,1,0,1,0
0.000395480,0,0,1,0
0.000396480,1,0,1,0
0.000397480,0,0,1,0
0.000405460,0,0,1,1
0.000406220,0,1,1,1
0.000406720,0,1,1,0
0.000410960,0,1,0,0
0.000412700,1,1,0,0
0.000413700,0,1,1,0
0.000414700,1,1,1,0
0.000415700,0,1,0,0
0.000416700,1,1,0,0
0.000417700,0,1,0,0
0.000418700,1,1,0,0
0.000419700,0,1,0,0
0.000420700,1,1,0,0
0.000421700,0,1,1,0
0.000422700,1,1,1,0
0.000423700,0,1,0,0
0.000424700,1,1,0,0
0.000425700,0,1,0,0
0.000426700,1,1,0,0
0.000427680,0,1,0,0
0.000427700,0,0,0,0
0.000437920,0,0,1,0
0.000439680,1,0,1,0
0.000440680,0,0,1,0
0.000441680,1,0,1,0
0.000442660,0,0,1,0
0.000443680,1,0,1,0
0.000444660,0,0,1,0
0.000445660,1,0,1,0
0.000446660,0,0,1,0
0.000447660,1,0,1,0
0.000448660,0,0,1,0
0.000449660,1,0,1,0
0.000450660,0,0,1,0
0.000451660,1,0,1,0
0.000452660,0,0,1,0
0.000453660,1,0,1,0
0.000454660,0,0,1,0
0.000462640,0,0,1,1
0.000463400,0,1,1,1
0.000463880,0,1,1,0
0.000468140,0,1,0,0
0.000469880,1,1,0,0
0.000470880,0,1,1,0
0.000471880,1,1,1,0
0.000472880,0,1,0,0
0.000473880,1,1,0,0
0.000474880,0,1,0,0
0.000475880,1,1,0,0
0.000476880,0,1,0,0
0.000477880,1,1,0,0
0.000478880,0,1,1,0
0.000479880,1,1,1,0
0.000480860,0,1,0,0
0.000481860,1,1,0,0
0.000482860,0,1,0,0
0.000483860,1,1,0,0
0.000484860,0,1,0,0
0.000484880,0,0,0,0
0.000495100,0,0,1,0
0.000496860,1,0,1,0
0.000497840,0,0,1,0
0.000498840,1,0,1,0
0.000499840,0,0,1,0
0.000500840,1,0,1,0
0.000501840,0,0,1,0
0.000502840,1,0,1,0
0.000503840,0,0,1,0
0.000504840,1,0,1,0
0.000505840,0,0,1,0
0.000506840,1,0,1,0
0.000507840,0,0,1,0
0.000508840,1,0,1,0
0.000509840,0,0,1,0
0.000510840,1,0,1,0
0.000511840,0,0,1,0
0.000519820,0,0,1,1
0.000520580,0,1,1,1
0.000521060,0,1,1,0
0.000525320,0,1,0,0
0.000527060,1,1,0,0
0.000528060,0,1,1,0
0.000529060,1,1,1,0
0.000530060,0,1,0,0
0.000531060,1,1,0,0
0.000532060,0,1,0,0
0.000533060,1,1,0,0
0.000534060,0,1,0,0
0.000535060,1,1,0,0
0.000536060,0,1,1,0
0.000537060,1,1,1,0
0.000538040,0,1,0,0
0.000539040,1,1,0,0
0.000540040,0,1,0,0
0.000541040,1,1,0,0
0.000542040,0,1,0,0
0.000542060,0,0,0,0
0.000565760,0,0,1,0
0.000567520,1,0,1,0
0.000568500,0,0,1,0
0.000569520,1,0,1,0
0.000570500,0,0,1,0
0.000571500,1,0,1,0
0.000572500,0,0,1,0
0.000573500,1,0,1,0
0.000574500,0,0,1,0
0.000575500,1,0,1,0
0.000576500,0,0,1,0
0.000577500,1,0,1,0
0.000578500,0,0,1,0
0.000579500,1,0,1,0
0.000580500,0,0,1,0
0.000581500,1,0,1,0
0.000582500,0,0,1,0
0.000590480,0,0,1,1
0.000591240,0,1,1,1
0.000591720,0,1,1,0
0.000595980,0,1,0,0
0.000597720,1,1,0,0
0.000598720,0,1,1,0
0.000599720,1,1,1,0
0.000600720,0,1,0,0
0.000601720,1,1,0,0
0.000602720,0,1,0,0
0.000603720,1,1,0,0
0.000604720,0,1,0,0
0.000605720,1,1,0,0
0.000606700,0,1,0,0
0.000606720,0,1,1,0
0.000607700,1,1,1,0
0.000608700,0,1,0,0
0.000609700,1,1,0,0
0.000610700,0,1,0,0
0.000611700,1,1,0,0
0.000612700,0,1,0,0
0.000612720,0,0,0,0
0.000622940,0,0,1,0
0.000624680,1,0,1,0
0.000625680,0,0,1,0
0.000626680,1,0,1,0
0.000627680,0,0,1,0
0.000628680,1,0,1,0
0.000629680,0,0,1,0
0.000630680,1,0,1,0
0.000631680,0,0,1,0
0.000632680,1,0,1,0
0.000633680,0,0,1,0
0.000634680,1,0,1,0
0.000635660,0,0,1,0
0.000636680,1,0,1,0
0.000637660,0,0,1,0
0.000638660,1,0,1,0
0.000639660,0,0,1,0
0.000647660,0,0,1,1
0.000648400,0,1,1,1
0.000648900,0,1,1,0
0.000653140,0,1,0,0
0.000654900,1,1,0,0
0.000655900,0,1,1,0
0.000656900,1,1,1,0
0.000657900,0,1,0,0
0.000658900,1,1,0,0
0.000659880,0,1,0,0
0.000660880,1,1,0,0
0.000661880,0,1,0,0
0.000662880,1,1,0,0
0.000663880,0,1,1,0
0.000664880,1,1,1,0
0.000665880,0,1,0,0
0.000666880,1,1,0,0
0.000667880,0,1,0,0
0.000668880,1,1,0,0
0.000669880,0,0,0,0
0.000680120,0,0,1,0
0.000681860,1,0,1,0
0.000682860,0,0,1,0
0.000683860,1,0,1,0
0.000684860,0,0,1,0
0.000685860,1,0,1,0
0.000686860,0,0,1,0
0.000687860,1,0,1,0
0.000688840,0,0,1,0
0.000689840,1,0,1,0
0.000690840,0,0,1,0
0.000691840,1,0,1,0
0.000692840,0,0,1,0
0.000693840,1,0,1,0
0.000694840,0,0,1,0
0.000695840,1,0,1,0
0.000696840,0,0,1,0
0.000704820,0,0,1,1
0.000705580,0,1,1,1
0.000706080,0,1,1,0
0.000710320,0,1,0,0
0.000712060,1,1,0,0
0.000713060,0,1,1,0
0.000714060,1,1,1,0
0.000715060,0,1,0,0
0.000716060,1,1,0,0
0.000717060,0,1,0,0
0.000718060,1,1,0,0
0.000719060,0,1,0,0
0.000720060,1,1,0,0
0.000721060,0,1,1,0
0.000722060,1,1,1,0
0.000723060,0,1,0,0
0.000724060,1,1,0,0
0.000725060,0,1,0,0
0.000726060,1,1,0,0
0.000727040,0,1,0,0
0.000727060,0,0,0,0
0.000737280,0,0,1,0
0.000739040,1,0,1,0
0.000740040,0,0,1,0
0.000741040,1,0,1,0
0.000742020,0,0,1,0
0.000743020,1,0,1,0
0.000744020,0,0,1,0
0.000745020,1,0,1,0
0.000746020,0,0,1,0
0.000747020,1,0,1,0
0.000748020,0,0,1,0
0.000749020,1,0,1,0
0.000750020,0,0,1,0
0.000751020,1,0,1,0
0.000752020,0,0,1,0
0.000753020,1,0,1,0
0.000754020,0,0,1,0
0.000762000,0,0,1,1
0.000762760,0,1,1,1
0.000763240,0,1,1,0
0.000767500,0,1,0,0
0.000769240,1,1,0,0
0.000770240,0,1,1,0
0.000771240,1,1,1,0
0.000772240,0,1,0,0
0.000773240,1,1,0,0
0.000774240,0,1,0,0
0.000775240,1,1,0,0
0.000776240,0,1,0,0
0.000777240,1,1,0,0
0.000778220,0,1,0,0
0.000778240,0,1,1,0
0.000779220,1,1,1,0
0.000780220,0,1,0,0
0.000781220,1,1,0,0
0.000782220,0,1,0,0
0.000783220,1,1,0,0
0.000784220,0,1,0,0
0.000784240,0,0,0,0
0.000794460,0,0,1,0
0.000796200,1,0,1,0
0.000797200,0,0,1,0
0.000798200,1,0,1,0
0.000799200,0,0,1,0
0.000800200,1,0,1,0
0.000801200,0,0,1,0
0.000802200,1,0,1,0
0.000803200,0,0,1,0
0.000804200,1,0,1,0
0.000805200,0,0,1,0
0.000806200,1,0,1,0
0.000807200,0,0,1,0
0.000808180,1,0,1,0
0.000809180,0,0,1,0
0.000810180,1,0,1,0
0.000811180,0,0,1,0
0.000819180,0,0,1,1
0.000819920,0,1,1,1
0.000820420,0,1,1,0
0.000824660,0,1,0,0
0.000826420,1,1,0,0
0.000827420,0,1,1,0
0.000828420,1,1,1,0
0.000829400,0,1,1,0
0.000829420,0,1,0,0
0.000830420,1,1,0,0
0.000831400,0,1,0,0
0.000832400,1,1,0,0
0.000833400,0,1,0,0
0.000834400,1,1,0,0
0.000835400,0,1,1,0
0.000836400,1,1,1,0
0.000837400,0,1,0,0
0.000838400,1,1,0,0
0.000839400,0,1,0,0
0.000840400,1,1,0,0
0.000841400,0,0,0,0
0.000851640,0,0,1,0
0.000853380,1,0,1,0
0.000854380,0,0,1,0
0.000855380,1,0,1,0
0.000856380,0,0,1,0
0.000857380,1,0,1,0
0.000858380,0,0,1,0
0.000859380,1,0,1,0
0.000860360,0,0,1,0
0.000861360,1,0,1,0
0.000862360,0,0,1,0
0.000863360,1,0,1,0
0.000864360,0,0,1,0
0.000865360,1,0,1,0
0.000866360,0,0,1,0
0.000867360,1,0,1,0
0.000868360,0,0,1,0
0.000950500,0,0,1,1
0.000951260,0,1,1,1
0.000951760,0,1,1,0
0.000956000,0,1,0,0
0.000957740,1,1,0,0
0.000958740,0,1,1,0
0.000959740,1,1,1,0
0.000960740,0,1,0,0
0.000961740,1,1,0,0
0.000962740,0,1,0,0
0.000963740,1,1,0,0
0.000964740,0,1,0,0
0.000965740,1,1,0,0
0.000966740,0,1,1,0
0.000967740,1,1,1,0
0.000968720,0,1,1,0
0.000968740,0,1,0,0
0.000969720,1,1,0,0
0.000970720,0,1,0,0
0.000971720,1,1,0,0
0.000972720,0,1,0,0
0.000982960,0,1,1,0
0.000984700,1,1,1,0
0.000985700,0,1,1,0
0.000986700,1,1,1,0
0.000987700,0,1,1,0
0.000988700,1,1,1,0
0.000989700,0,1,1,0
0.000990700,1,1,1,0
0.000991700,0,1,1,0
0.000992700,1,1,1,0
0.000993700,0,1,1,0
0.000994700,1,1,1,0
0.000995700,0,1,1,0
0.000996700,1,1,1,0
0.000997680,0,1,1,0
0.000998680,1,1,1,0
0.000999680,0,1,1,0
0.000999700,0,0,1,0
0.001007920,0,0,1,1
0.001008580,0,1,1,1
0.001014920,0,1,1,0
0.001022660,0,1,0,0
0.001024400,1,1,0,0
0.001025400,0,1,0,0
0.001026400,1,1,0,0
0.001027400,0,1,0,0
0.001028400,1,1,0,0
0.001029400,0,1,0,0
0.001030400,1,1,0,0
0.001031380,0,1,0,0
0.001032380,1,1,0,0
0.001033380,0,1,1,0
0.001034380,1,1,1,0
0.001035380,0,1,0,0
0.001036380,1,1,0,0
0.001037380,0,1,0,0
0.001038380,1,1,0,0
0.001039380,0,1,0,0
0.001052860,1,1,0,0
0.001053860,0,1,0,0
0.001054860,1,1,0,0
0.001055840,0,1,0,0
0.001055860,0,1,1,0
0.001056840,1,1,1,0
0.001057840,0,1,0,0
0.001058840,1,1,0,0
0.001059840,0,1,0,0
0.001060840,1,1,0,0
0.001061840,0,1,0,0
0.001062840,1,1,0,0
0.001063840,0,1,0,0
0.001064840,1,1,0,0
0.001065840,0,1,1,0
0.001066840,1,1,1,0
0.001067840,0,1,0,0
0.001081320,1,1,0,0
0.001082320,0,1,1,0
0.001083320,1,1,1,0
0.001084300,0,1,1,0
0.001085300,1,1,1,0
0.001086300,0,1,1,0
0.001087300,1,1,1,0
0.001088300,0,1,0,0
0.001089300,1,1,0,0
0.001090300,0,1,0,0
0.001091300,1,1,0,0
0.001092300,0,1,0,0
0.001093300,1,1,0,0
0.001094300,0,1,1,0
0.001095300,1,1,1,0
0.001096300,0,1,0,0
0.001109780,1,1,0,0
0.001110780,0,1,1,0
0.001111780,1,1,1,0
0.001112780,0,1,0,0
0.001113780,1,1,0,0
0.001114780,0,1,0,0
0.001115780,1,1,0,0
0.001116760,0,1,0,0
0.001116780,0,1,1,0
0.001117760,1,1,1,0
0.001118760,0,1,0,0
0.001119760,1,1,0,0
0.001120760,0,1,1,0
0.001121760,1,1,1,0
0.001122760,0,1,1,0
0.001123760,1,1,1,0
0.001124760,0,1,0,0
0.001138240,1,1,0,0
0.001139240,0,1,0,0
0.001140240,1,1,0,0
0.001141240,0,1,0,0
0.001142240,1,1,0,0
0.001143240,0,1,0,0
0.001144240,1,1,0,0
0.001145240,0,1,0,0
0.001146240,1,1,0,0
0.001147220,0,1,0,0
0.001148220,1,1,0,0
0.001149220,0,1,0,0
0.001150220,1,1,0,0
0.001151220,0,1,0,0
0.001152220,1,1,0,0
0.001153220,0,1,0,0
0.001166700,1,1,0,0
0.001167700,0,1,0,0
0.001168700,1,1,0,0
0.001169700,0,1,0,0
0.001170700,1,1,0,0
0.001171700,0,1,0,0
0.001172700,1,1,0,0
0.001173700,0,1,0,0
0.001174700,1,1,0,0
0.001175700,0,1,0,0
0.001176700,1,1,0,0
0.001177680,0,1,0,0
0.001178680,1,1,0,0
0.001179680,0,1,0,0
0.001180680,1,1,0,0
0.001181680,0,1,0,0
0.001214380,0,1,1,0
0.001216140,1,1,1,0
0.001217140,0,1,0,0
0.001218140,1,1,0,0
0.001219120,0,1,1,0
0.001220120,1,1,1,0
0.001221120,0,1,1,0
0.001222120,1,1,1,0
0.001223120,0,1,1,0
0.001224120,1,1,1,0
0.001225120,0,1,0,0
0.001226120,1,1,0,0
0.001227120,0,1,1,0
0.001228120,1,1,1,0
0.001229120,0,1,0,0
0.001230120,1,1,0,0
0.001231120,0,1,1,0
0.001244600,1,1,1,0
0.001245600,0,1,0,0
0.001246600,1,1,0,0
0.001247580,0,1,0,0
0.001248580,1,1,0,0
0.001249580,0,1,1,0
0.001250580,1,1,1,0
0.001251580,0,1,1,0
0.001252580,1,1,1,0
0.001253580,0,1,1,0
0.001254580,1,1,1,0
0.001255580,0,1,1,0
0.001256580,1,1,1,0
0.001257580,0,1,0,0
0.001258580,1,1,0,0
0.001259560,0,1,0,0
0.001259580,0,1,1,0
0.001269300,0,1,1,1
0.001278540,0,1,1,0
0.001282780,0,1,0,0
0.001284540,1,1,0,0
0.001285520,0,1,0,0
0.001285540,0,1,1,0
0.001286540,1,1,1,0
0.001287520,0,1,0,0
0.001288520,1,1,0,0
0.001289520,0,1,0,0
0.001290520,1,1,0,0
0.001291520,0,1,0,0
0.001292520,1,1,0,0
0.001293520,0,1,1,0
0.001294520,1,1,1,0
0.001295520,0,1,0,0
0.001296520,1,1,0,0
0.001297520,0,1,0,0
0.001298520,1,1,0,0
0.001299500,0,1,0,0
0.001299520,0,0,0,0
0.001309740,0,0,1,0
0.001311500,1,0,1,0
0.001312500,0,0,1,0
0.001313500,1,0,1,0
0.001314500,0,0,1,0
0.001315500,1,0,1,0
0.001316480,0,0,1,0
0.001317480,1,0,1,0
0.001318480,0,0,1,0
0.001319480,1,0,1,0
0.001320480,0,0,1,0
0.001321480,1,0,1,0
0.001322480,0,0,1,0
0.001323480,1,0,1,0
0.001324480,0,0,1,0
0.001325480,1,0,1,0
0.001326480,0,0,1,0
0.001334460,0,0,1,1
0.001335220,0,1,1,1
0.001335700,0,1,1,0
0.001339960,0,1,0,0
0.001341700,1,1,0,0
0.001342700,0,1,1,0
0.001343700,1,1,1,0
0.001344700,0,1,0,0
0.001345700,1,1,0,0
0.001346700,0,1,0,0
0.001347700,1,1,0,0
0.001348680,0,1,0,0
0.001349700,1,1,0,0
0.001350680,0,1,0,0
0.001350700,0,1,1,0
0.001351680,1,1,1,0
0.001352680,0,1,0,0
0.001353680,1,1,0,0
0.001354680,0,1,0,0
0.001355680,1,1,0,0
0.001356680,0,1,0,0
0.001356700,0,0,0,0
0.001366920,0,0,1,0
0.001368660,1,0,1,0
0.001369660,0,0,1,0
0.001370660,1,0,1,0
0.001371660,0,0,1,0
0.001372660,1,0,1,0
0.001373660,0,0,1,0
0.001374660,1,0,1,0
0.001375660,0,0,1,0
0.001376660,1,0,1,0
0.001377640,0,0,1,0
0.001378640,1,0,1,0
0.001379640,0,0,1,0
0.001380640,1,0,1,0
0.001381640,0,0,1,0
0.001382640,1,0,1,0
0.001383640,0,0,1,0
0.001391620,0,0,1,1
0.001392380,0,1,1,1
0.001392880,0,1,1,0
0.001397120,0,1,0,0
0.001398860,1,1,0,0
0.001399860,0,1,1,0
0.001400860,1,1,1,0
0.001401860,0,1,0,0
0.001402860,1,1,0,0
0.001403860,0,1,0,0
0.001404860,1,1,0,0
0.001405860,0,1,0,0
0.001406860,1,1,0,0
0.001407860,0,1,1,0
0.001408860,1,1,1,0
0.001409860,0,1,0,0
0.001410860,1,1,0,0
0.001411840,0,1,0,0
0.001412840,1,1,0,0
0.001413840,0,1,0,0
0.001413860,0,0,0,0
0.001424080,0,0,1,0
0.001425820,1,0,1,0
0.001426820,0,0,1,0
0.001427820,1,0,1,0
0.001428820,0,0,1,0
0.001429820,1,0,1,0
0.001430820,0,0,1,0
0.001431820,1,0,1,0
0.001432820,0,0,1,0
0.001433820,1,0,1,0
0.001434820,0,0,1,0
0.001435820,1,0,1,0
0.001436820,0,0,1,0
0.001437820,1,0,1,0
0.001438820,0,0,1,0
0.001439820,1,0,1,0
0.001440800,0,0,1,0
0.001448800,0,0,1,1
0.001449540,0,1,1,1
0.001450040,0,1,1,0
0.001454300,0,1,0,0
0.001456040,1,1,0,0
0.001457040,0,1,1,0
0.001458040,1,1,1,0
0.001459040,0,1,0,0
0.001460040,1,1,0,0
0.001461020,0,1,0,0
0.001462020,1,1,0,0
0.001463020,0,1,0,0
0.001464020,1,1,0,0
0.001465020,0,1,1,0
0.001466020,1,1,1,0
0.001467020,0,1,0,0
0.001468020,1,1,0,0
0.001469020,0,1,0,0
0.001470020,1,1,0,0
0.001471020,0,0,0,0
0.001481260,0,0,1,0
0.001483000,1,0,1,0
0.001484000,0,0,1,0
0.001485000,1,0,1,0
0.001486000,0,0,1,0
0.001487000,1,0,1,0
0.001488000,0,0,1,0
0.001489000,1,0,1,0
0.001489980,0,0,1,0
0.001490980,1,0,1,0
0.001491980,0,0,1,0
0.001492980,1,0,1,0
0.001493980,0,0,1,0
0.001494980,1,0,1,0
0.001495980,0,0,1,0
0.001496980,1,0,1,0
0.001497980,0,0,1,0
0.001505960,0,0,1,1
0.001506720,0,1,1,1
0.001507220,0,1,1,0
0.001511460,0,1,0,0
0.001513200,1,1,0,0
0.001514200,0,1,1,0
0.001515200,1,1,1,0
0.001516200,0,1,0,0
0.001517200,1,1,0,0
0.001518200,0,1,0,0
0.001519200,1,1,0,0
0.001520200,0,1,0,0
0.001521200,1,1,0,0
0.001522200,0,1,1,0
0.001523200,1,1,1,0
0.001524200,0,1,0,0
0.001525200,1,1,0,0
0.001526180,0,1,0,0
0.001527180,1,1,0,0
0.001528180,0,1,0,0
0.001528200,0,0,0,0
0.001551900,0,0,1,0
0.001553660,1,0,1,0
0.001554640,0,0,1,0
0.001555640,1,0,1,0
0.001556640,0,0,1,0
0.001557640,1,0,1,0
0.001558640,0,0,1,0
0.001559640,1,0,1,0
0.001560640,0,0,1,0
0.001561640,1,0,1,0
0.001562640,0,0,1,0
0.001563640,1,0,1,0
0.001564640,0,0,1,0
0.001565640,1,0,1,0
0.001566640,0,0,1,0
0.001567640,1,0,1,0
0.001568620,0,0,1,0
0.001576620,0,0,1,1
0.001577380,0,1,1,1
0.001577860,0,1,1,0
0.001582120,0,1,0,0
0.001583860,1,1,0,0
0.001584860,0,1,1,0
0.001585860,1,1,1,0
0.001586860,0,1,0,0
0.001587860,1,1,0,0
0.001588860,0,1,0,0
0.001589860,1,1,0,0
0.001590840,0,1,0,0
0.001591840,1,1,0,0
0.001592840,0,1,1,0
0.001593840,1,1,1,0
0.001594840,0,1,0,0
0.001595840,1,1,0,0
0.001596840,0,1,0,0
0.001597840,1,1,0,0
0.001598840,0,0,0,0
0.001609080,0,0,1,0
0.001610820,1,0,1,0
0.001611820,0,0,1,0
0.001612820,1,0,1,0
0.001613820,0,0,1,0
0.001614820,1,0,1,0
0.001615820,0,0,1,0
0.001616820,1,0,1,0
0.001617820,0,0,1,0
0.001618820,1,0,1,0
0.001619820,0,0,1,0
0.001620820,1,0,1,0
0.001621800,0,0,1,0
0.001622800,1,0,1,0
0.001623800,0,0,1,0
0.001624800,1,0,1,0
0.001625800,0,0,1,0
0.001633800,0,0,1,1
0.001634540,0,1,1,1
0.001635040,0,1,1,0
0.001639280,0,1,0,0
0.001641040,1,1,0,0
0.001642040,0,1,1,0
0.001643040,1,1,1,0
0.001644020,0,1,0,0
0.001645020,1,1,0,0
0.001646020,0,1,0,0
0.001647020,1,1,0,0
0.001648020,0,1,0,0
0.001649020,1,1,0,0
0.001650020,0,1,1,0
0.001651020,1,1,1,0
0.001652020,0,1,0,0
0.001653020,1,1,0,0
0.001654020,0,1,0,0
0.001655020,1,1,0,0
0.001656020,0,0,0,0
