name,type,start_time,duration,"mosi","miso"
"SPI","result",0.48405702,1.502e-05,0xFF,0xFF
"SPI","disable",0.48408028,2.00000004e-08,,
"SPI","enable",0.48408728,1.99999995e-08,,
"SPI","result",0.48409678,1.502e-05,0x04,0xFF
"SPI","result",0.48412528,1.502e-05,0x21,0xFF
"SPI","result",0.4841538,1.502e-05,0x71,0xFF
"SPI","result",0.4841823,1.502e-05,0x4B,0xFF
"SPI","result",0.48421082,1.502e-05,0x00,0xFF
"SPI","result",0.48423932,1.502e-05,0x00,0xFF
"SPI","result",0.48428932,1.502e-05,0xBA,0xFF
"SPI","result",0.48431782,1.502e-05,0x9E,0xFF
"SPI","disable",0.48434258,2.00000004e-08,,
"SPI","enable",0.48435182,2.00000004e-08,,
"SPI","result",0.48435784,1.502e-05,0x44,0xFF
"SPI","result",0.48438484,1.502e-05,0xFF,0x00
"SPI","disable",0.48440784,2.00000004e-08,,
"SPI","enable",0.4844091,2.00000004e-08,,
"SPI","result",0.4844151,1.502e-05,0x44,0xFF
"SPI","result",0.4844421,1.504e-05,0xFF,0x00
"SPI","disable",0.48446512,2.00000004e-08,,
"SPI","enable",0.48446636,2.00000013e-08,,
"SPI","result",0.48447236,1.502e-05,0x44,0xFF
"SPI","result",0.48449936,1.502e-05,0xFF,0x00
"SPI","disable",0.48452238,1.99999995e-08,,
"SPI","enable",0.48452362,1.99999995e-08,,
"SPI","result",0.48452962,1.502e-05,0x44,0xFF
"SPI","result",0.48455664,1.502e-05,0xFF,0x00
"SPI","disable",0.48457964,2.00000004e-08,,
"SPI","enable",0.48460188,1.99999995e-08,,
"SPI","result",0.4846079,1.502e-05,0x44,0xFF
"SPI","result",0.4846349,1.502e-05,0xFF,0x00
"SPI","disable",0.4846579,1.99999995e-08,,
"SPI","enable",0.48465914,1.99999995e-08,,
"SPI","result",0.48466516,1.502e-05,0x44,0xFF
"SPI","result",0.48469216,1.502e-05,0xFF,0x00
"SPI","disable",0.48471516,2.00000004e-08,,
"SPI","enable",0.48471642,2.00000004e-08,,
"SPI","result",0.48472242,1.502e-05,0x44,0xFF
"SPI","result",0.48474942,1.502e-05,0xFF,0x00
"SPI","disable",0.48477242,1.99999995e-08,,
"SPI","enable",0.48477368,2.00000004e-08,,
"SPI","result",0.48477968,1.502e-05,0x44,0xFF
"SPI","result",0.48480668,1.502e-05,0xFF,0x00
"SPI","disable",0.48482968,2.00000004e-08,,
"SPI","enable",0.48483094,1.99999995e-08,,
"SPI","result",0.48483694,1.502e-05,0x44,0xFF
"SPI","result",0.48486394,1.502e-05,0xFF,0x00
"SPI","disable",0.48488696,2.00000004e-08,,
"SPI","enable",0.4848882,1.99999995e-08,,
"SPI","result",0.4848942,1.502e-05,0x44,0xFF
"SPI","result",0.48494272,1.502e-05,0xFF,0x00
"SPI","disable",0.48496572,2.00000004e-08,,
"SPI","enable",0.48496698,1.99999995e-08,,
"SPI","result",0.48497298,1.502e-05,0x44,0xFF
"SPI","result",0.48499998,1.502e-05,0xFF,0x00
"SPI","disable",0.48502298,1.99999995e-08,,
"SPI","enable",0.48502424,2.00000004e-08,,
"SPI","result",0.48503024,1.502e-05,0x44,0xFF
"SPI","result",0.48505724,1.502e-05,0xFF,0x00
"SPI","disable",0.48508024,1.99999995e-08,,
"SPI","enable",0.48508148,2.00000004e-08,,
"SPI","result",0.4850875,1.502e-05,0x44,0xFF
"SPI","result",0.4851145,1.502e-05,0xFF,0x00
"SPI","disable",0.4851375,2.00000004e-08,,
"SPI","enable",0.48513874,2.00000004e-08,,
"SPI","result",0.48514476,1.502e-05,0x44,0xFF
"SPI","result",0.48517176,1.502e-05,0xFF,0x00
"SPI","disable",0.48519476,1.99999995e-08,,
"SPI","enable",0.485196,1.99999995e-08,,
"SPI","result",0.485202,1.502e-05,0x44,0xFF
"SPI","result",0.485229,1.504e-05,0xFF,0x00
"SPI","disable",0.48526952,1.99999995e-08,,
"SPI","enable",0.48527076,1.99999995e-08,,
"SPI","result",0.48527676,1.502e-05,0x44,0xFF
"SPI","result",0.48530378,1.502e-05,0xFF,0x00
"SPI","disable",0.48532678,1.99999995e-08,,
"SPI","enable",0.48532802,2.00000004e-08,,
"SPI","result",0.48533402,1.504e-05,0x44,0xFF
"SPI","result",0.48536104,1.502e-05,0xFF,0x00
"SPI","disable",0.48538404,2.00000004e-08,,
"SPI","enable",0.48538528,2.00000004e-08,,
"SPI","result",0.48539128,1.504e-05,0x44,0xFF
"SPI","result",0.4854183,1.502e-05,0xFF,0x00
"SPI","disable",0.4854413,1.99999995e-08,,
"SPI","enable",0.48544254,1.99999995e-08,,
"SPI","result",0.48544854,1.502e-05,0x44,0xFF
"SPI","result",0.48547556,1.502e-05,0xFF,0x00
"SPI","disable",0.48549856,2.00000004e-08,,
"SPI","enable",0.4854998,1.99999995e-08,,
"SPI","result",0.4855058,1.502e-05,0x44,0xFF
"SPI","result",0.4855328,1.504e-05,0xFF,0x00
"SPI","disable",0.48555582,2.00000004e-08,,
"SPI","enable",0.48555706,2.00000004e-08,,
"SPI","result",0.48556306,1.504e-05,0x44,0xFF
"SPI","result",0.48560358,1.502e-05,0xFF,0x00
"SPI","disable",0.48562658,2.00000004e-08,,
"SPI","enable",0.48562784,1.99999995e-08,,
"SPI","result",0.48563384,1.502e-05,0x44,0xFF
"SPI","result",0.48566084,1.502e-05,0xFF,0x00
"SPI","disable",0.48568384,2.00000004e-08,,
"SPI","enable",0.4856851,2.00000004e-08,,
"SPI","result",0.4856911,1.502e-05,0x44,0xFF
"SPI","result",0.4857181,1.502e-05,0xFF,0x00
"SPI","disable",0.4857411,1.99999995e-08,,
"SPI","enable",0.48574236,2.00000004e-08,,
"SPI","result",0.48574836,1.502e-05,0x44,0xFF
"SPI","result",0.48577536,1.504e-05,0xFF,0x00
"SPI","disable",0.48579838,1.99999995e-08,,
"SPI","enable",0.48579962,2.00000004e-08,,
"SPI","result",0.48580562,1.502e-05,0x44,0xFF
"SPI","result",0.48583264,1.502e-05,0xFF,0x00
"SPI","disable",0.48585564,2.00000004e-08,,
"SPI","enable",0.48585688,2.00000004e-08,,
"SPI","result",0.4858629,1.502e-05,0x44,0xFF
"SPI","result",0.4858899,1.502e-05,0xFF,0x00
"SPI","disable",0.48592616,1.99999995e-08,,
"SPI","enable",0.4859274,1.99999995e-08,,
"SPI","result",0.4859334,1.502e-05,0x44,0xFF
"SPI","result",0.48602918,1.502e-05,0xFF,0x00
"SPI","disable",0.48605218,1.99999995e-08,,
"SPI","enable",0.48605342,1.99999995e-08,,
"SPI","result",0.48605944,1.502e-05,0x44,0xFF
"SPI","result",0.48608644,1.502e-05,0xFF,0x00
"SPI","disable",0.48610944,2.00000013e-08,,
"SPI","enable",0.4861107,1.99999995e-08,,
"SPI","result",0.4861167,1.502e-05,0x44,0xFF
"SPI","result",0.4861437,1.502e-05,0xFF,0x00
"SPI","disable",0.4861667,1.99999995e-08,,
"SPI","enable",0.48616796,2.00000004e-08,,
"SPI","result",0.48617396,1.502e-05,0x44,0xFF
"SPI","result",0.48620096,1.502e-05,0xFF,0x00
"SPI","disable",0.48622398,1.99999995e-08,,
"SPI","enable",0.48622522,1.99999995e-08,,
"SPI","result",0.48625248,1.502e-05,0x44,0xFF
"SPI","result",0.48627948,1.502e-05,0xFF,0x00
"SPI","disable",0.4863025,2.00000004e-08,,
"SPI","enable",0.48630374,1.99999995e-08,,
"SPI","result",0.48630974,1.502e-05,0x44,0xFF
"SPI","result",0.48633676,1.502e-05,0xFF,0x00
"SPI","disable",0.48635976,2.00000004e-08,,
"SPI","enable",0.486361,2.00000004e-08,,
"SPI","result",0.486367,1.504e-05,0x44,0xFF
"SPI","result",0.48639402,1.502e-05,0xFF,0x00
"SPI","disable",0.48641702,1.99999995e-08,,
"SPI","enable",0.48641826,1.99999995e-08,,
"SPI","result",0.48642428,1.502e-05,0x44,0xFF
"SPI","result",0.48645128,1.502e-05,0xFF,0x00
"SPI","disable",0.48647428,1.99999995e-08,,
"SPI","enable",0.48647554,2.00000004e-08,,
"SPI","result",0.48648154,1.502e-05,0x44,0xFF
"SPI","result",0.48650854,1.502e-05,0xFF,0x00
"SPI","disable",0.48653154,2.00000004e-08,,
"SPI","enable",0.4865328,1.99999995e-08,,
"SPI","result",0.4865388,1.502e-05,0x44,0xFF
"SPI","result",0.48658732,1.502e-05,0xFF,0x00
"SPI","disable",0.48661032,2.00000004e-08,,
"SPI","enable",0.48661156,2.00000004e-08,,
"SPI","result",0.48661758,1.502e-05,0x44,0xFF
"SPI","result",0.48664458,1.502e-05,0xFF,0x00
"SPI","disable",0.48666758,1.99999995e-08,,
"SPI","enable",0.48666884,2.00000004e-08,,
"SPI","result",0.48667484,1.502e-05,0x44,0xFF
"SPI","result",0.48670184,1.504e-05,0xFF,0x00
"SPI","disable",0.48672486,2.00000013e-08,,
"SPI","enable",0.4867261,2.00000004e-08,,
"SPI","result",0.4867321,1.504e-05,0x44,0xFF
"SPI","result",0.48675912,1.502e-05,0xFF,0x00
"SPI","disable",0.48678212,1.99999995e-08,,
"SPI","enable",0.48678338,2.00000004e-08,,
"SPI","result",0.48678938,1.502e-05,0x44,0xFF
"SPI","result",0.48681638,1.502e-05,0xFF,0x00
"SPI","disable",0.48683938,2.00000004e-08,,
"SPI","enable",0.48684064,1.99999995e-08,,
"SPI","result",0.48684664,1.502e-05,0x44,0xFF
"SPI","result",0.48687364,1.502e-05,0xFF,0x00
"SPI","disable",0.4869139,2.00000004e-08,,
"SPI","enable",0.48691514,2.00000013e-08,,
"SPI","result",0.48692116,1.502e-05,0x44,0xFF
"SPI","result",0.48694816,1.502e-05,0xFF,0x00
"SPI","disable",0.48697116,1.99999995e-08,,
"SPI","enable",0.48697242,2.00000013e-08,,
"SPI","result",0.48697842,1.502e-05,0x44,0xFF
"SPI","result",0.48700542,1.502e-05,0xFF,0x00
"SPI","disable",0.48702842,1.99999995e-08,,
"SPI","enable",0.48702968,1.99999995e-08,,
"SPI","result",0.48703568,1.502e-05,0x44,0xFF
"SPI","result",0.48706268,1.502e-05,0xFF,0x00
"SPI","disable",0.48708568,2.00000013e-08,,
"SPI","enable",0.48708694,1.99999995e-08,,
"SPI","result",0.48709294,1.502e-05,0x44,0xFF
"SPI","result",0.48711994,1.502e-05,0xFF,0x00
"SPI","disable",0.48714294,1.99999995e-08,,
"SPI","enable",0.4871442,2.00000004e-08,,
"SPI","result",0.4871502,1.502e-05,0x44,0xFF
"SPI","result",0.4871772,1.502e-05,0xFF,0x00
"SPI","disable",0.4872002,1.99999995e-08,,
"SPI","enable",0.48720146,1.99999995e-08,,
"SPI","result",0.48720746,1.502e-05,0x44,0xFF
"SPI","result",0.48724796,1.504e-05,0xFF,0x00
"SPI","disable",0.48727098,2.00000013e-08,,
"SPI","enable",0.48727222,2.00000004e-08,,
"SPI","result",0.48727822,1.502e-05,0x44,0xFF
"SPI","result",0.48730524,1.502e-05,0xFF,0x00
"SPI","disable",0.48732824,1.99999995e-08,,
"SPI","enable",0.48732948,1.99999995e-08,,
"SPI","result",0.48733548,1.502e-05,0x44,0xFF
"SPI","result",0.48736248,1.502e-05,0xFF,0x00
"SPI","disable",0.48738548,2.00000004e-08,,
"SPI","enable",0.48738674,2.00000004e-08,,
"SPI","result",0.48739274,1.502e-05,0x44,0xFF
"SPI","result",0.48741974,1.502e-05,0xFF,0x00
"SPI","disable",0.48744274,1.99999995e-08,,
"SPI","enable",0.487444,2.00000004e-08,,
"SPI","result",0.48745,1.502e-05,0x44,0xFF
"SPI","result",0.48747702,1.502e-05,0xFF,0x00
"SPI","disable",0.48750002,1.99999995e-08,,
"SPI","enable",0.48750126,1.99999995e-08,,
"SPI","result",0.48750726,1.504e-05,0x44,0xFF
"SPI","result",0.48753428,1.502e-05,0xFF,0x00
"SPI","disable",0.48757478,1.99999995e-08,,
"SPI","enable",0.48757602,1.99999995e-08,,
"SPI","result",0.48758204,1.502e-05,0x44,0xFF
"SPI","result",0.48760904,1.502e-05,0xFF,0x00
"SPI","disable",0.48763204,2.00000004e-08,,
"SPI","enable",0.48763328,2.00000013e-08,,
"SPI","result",0.4876393,1.502e-05,0x44,0xFF
"SPI","result",0.4876663,1.502e-05,0xFF,0x00
"SPI","disable",0.4876893,2.00000004e-08,,
"SPI","enable",0.48769056,2.00000004e-08,,
"SPI","result",0.48769656,1.502e-05,0x44,0xFF
"SPI","result",0.48772356,1.504e-05,0xFF,0x00
"SPI","disable",0.48774658,2.00000004e-08,,
"SPI","enable",0.48774782,2.00000004e-08,,
"SPI","result",0.48775382,1.502e-05,0x44,0xFF
"SPI","result",0.48778084,1.502e-05,0xFF,0x00
"SPI","disable",0.48780384,1.99999995e-08,,
"SPI","enable",0.48780508,1.99999995e-08,,
"SPI","result",0.4878111,1.502e-05,0x44,0xFF
"SPI","result",0.4878381,1.504e-05,0xFF,0x00
"SPI","disable",0.48786112,2.00000004e-08,,
"SPI","enable",0.48786236,1.99999995e-08,,
"SPI","result",0.48786836,1.502e-05,0x44,0xFF
"SPI","result",0.48790888,1.502e-05,0xFF,0x00
"SPI","disable",0.48793188,2.00000004e-08,,
"SPI","enable",0.48793314,1.99999995e-08,,
"SPI","result",0.48793914,1.502e-05,0x44,0xFF
"SPI","result",0.48796614,1.502e-05,0xFF,0x00
"SPI","disable",0.48798914,2.00000004e-08,,
"SPI","enable",0.4879904,2.00000004e-08,,
"SPI","result",0.4879964,1.502e-05,0x44,0xFF
"SPI","result",0.48808116,1.504e-05,0xFF,0x00
"SPI","disable",0.48810418,1.99999995e-08,,
"SPI","enable",0.48810542,1.99999995e-08,,
"SPI","result",0.48811142,1.502e-05,0x44,0xFF
"SPI","result",0.48813844,1.502e-05,0xFF,0x00
"SPI","disable",0.48816144,2.00000004e-08,,
"SPI","enable",0.48816268,1.99999995e-08,,
"SPI","result",0.4881687,1.502e-05,0x44,0xFF
"SPI","result",0.4881957,1.502e-05,0xFF,0x00
"SPI","disable",0.48823222,2.00000004e-08,,
"SPI","enable",0.48823346,2.00000004e-08,,
"SPI","result",0.48823946,1.502e-05,0x44,0xFF
"SPI","result",0.48826648,1.502e-05,0xFF,0x00
"SPI","disable",0.48828948,1.99999995e-08,,
"SPI","enable",0.48829072,1.99999995e-08,,
"SPI","result",0.48829674,1.502e-05,0x44,0xFF
"SPI","result",0.48832374,1.502e-05,0xFF,0x00
"SPI","disable",0.48834674,2.00000004e-08,,
"SPI","enable",0.488348,1.99999995e-08,,
"SPI","result",0.488354,1.502e-05,0x44,0xFF
"SPI","result",0.488381,1.502e-05,0xFF,0xFF
"SPI","disable",0.48840426,1.99999995e-08,,
"SPI","enable",0.48844026,2.00000004e-08,,
"SPI","result",0.48844978,1.502e-05,0x05,0xFF
"SPI","result",0.48847828,1.502e-05,0x48,0xFF
"SPI","result",0.48850678,1.502e-05,0x23,0xFF
"SPI","result",0.4885563,1.502e-05,0x2E,0xFF
"SPI","result",0.48858482,1.502e-05,0x2B,0xFF
"SPI","result",0.48861332,1.502e-05,0x90,0xFF
"SPI","result",0.48864184,1.502e-05,0xB1,0xFF
"SPI","result",0.48867034,1.502e-05,0x4E,0xFF
"SPI","disable",0.4886951,1.99999995e-08,,
"SPI","enable",0.48870434,2.00000004e-08,,
"SPI","result",0.48871036,1.502e-05,0x44,0xFF
"SPI","result",0.48873736,1.502e-05,0xFF,0x00
"SPI","disable",0.48876036,1.99999995e-08,,
"SPI","enable",0.48876162,2.00000004e-08,,
"SPI","result",0.48876762,1.502e-05,0x44,0xFF
"SPI","result",0.48879462,1.502e-05,0xFF,0xFF
"SPI","disable",0.48881788,2.00000004e-08,,
"SPI","enable",0.48885388,1.99999995e-08,,
"SPI","result",0.4888854,1.502e-05,0xEA,0xFF
"SPI","result",0.4889139,1.502e-05,0x3F,0xFF
"SPI","result",0.4889424,1.502e-05,0xB9,0xFF
"SPI","result",0.4889709,1.502e-05,0xE8,0xFF
"SPI","result",0.48899942,1.502e-05,0x8B,0xFF
"SPI","result",0.48902792,1.502e-05,0xA9,0xFF
"SPI","result",0.48905642,1.502e-05,0xCA,0xFF
"SPI","result",0.48908492,1.502e-05,0xD6,0xFF
"SPI","disable",0.48910968,2.00000004e-08,,
"SPI","enable",0.48911892,1.99999995e-08,,
"SPI","result",0.48912494,1.502e-05,0x44,0xFF
"SPI","result",0.48915194,1.502e-05,0xFF,0x00
"SPI","disable",0.48917494,2.00000004e-08,,
"SPI","enable",0.48917618,1.99999995e-08,,
"SPI","result",0.4891822,1.502e-05,0x44,0xFF
"SPI","result",0.4892227,1.502e-05,0xFF,0xFF
"SPI","disable",0.48924594,1.99999995e-08,,
"SPI","enable",0.48928196,1.99999995e-08,,
"SPI","result",0.48929146,1.502e-05,0x05,0xFF
"SPI","result",0.48931996,1.502e-05,0xD2,0xFF
"SPI","result",0.48934848,1.502e-05,0xE5,0xFF
"SPI","result",0.48937698,1.502e-05,0xBE,0xFF
"SPI","result",0.48940548,1.502e-05,0xD1,0xFF
"SPI","result",0.489434,1.502e-05,0x27,0xFF
"SPI","result",0.4894625,1.502e-05,0x55,0xFF
"SPI","result",0.489491,1.502e-05,0x82,0xFF
"SPI","disable",0.48951576,2.00000004e-08,,
"SPI","enable",0.48954702,2.00000013e-08,,
"SPI","result",0.48955302,1.502e-05,0x44,0xFF
"SPI","result",0.48958002,1.502e-05,0xFF,0x00
"SPI","disable",0.48960302,1.99999995e-08,,
"SPI","enable",0.48960428,2.00000004e-08,,
"SPI","result",0.48961028,1.502e-05,0x44,0xFF
"SPI","result",0.48963728,1.502e-05,0xFF,0xFF
"SPI","disable",0.48966054,1.99999995e-08,,
"SPI","enable",0.48969654,2.00000004e-08,,
"SPI","result",0.48970606,1.502e-05,0xE5,0xFF
"SPI","result",0.48973456,1.502e-05,0x56,0xFF
"SPI","result",0.48976306,1.502e-05,0x2A,0xFF
"SPI","result",0.48979156,1.502e-05,0x3B,0xFF
"SPI","result",0.48982006,1.504e-05,0x76,0xFF
"SPI","result",0.48987008,1.502e-05,0x76,0xFF
"SPI","result",0.48989858,1.502e-05,0x96,0xFF
"SPI","result",0.4899271,1.502e-05,0x48,0xFF
"SPI","disable",0.48995184,2.00000004e-08,,
"SPI","enable",0.4899611,1.99999995e-08,,
"SPI","result",0.4899671,1.502e-05,0x44,0xFF
"SPI","result",0.4899941,1.504e-05,0xFF,0x00
"SPI","disable",0.49001712,2.00000004e-08,,
"SPI","enable",0.49001836,2.00000004e-08,,
"SPI","result",0.49002436,1.504e-05,0x44,0xFF
"SPI","result",0.49011964,1.502e-05,0xFF,0xFF
"SPI","disable",0.49014288,1.99999995e-08,,
"SPI","enable",0.49020014,2.00000004e-08,,
"SPI","result",0.49020964,1.504e-05,0x05,0xFF
"SPI","result",0.49023816,1.502e-05,0x8E,0xFF
"SPI","result",0.49026666,1.502e-05,0x26,0xFF
"SPI","result",0.49029516,1.502e-05,0xD8,0xFF
"SPI","result",0.49032366,1.504e-05,0x5D,0xFF
"SPI","result",0.49035218,1.502e-05,0x01,0xFF
"SPI","result",0.49038068,1.502e-05,0xA7,0xFF
"SPI","result",0.49040918,1.502e-05,0x88,0xFF
"SPI","disable",0.49043394,1.99999995e-08,,
"SPI","enable",0.4904432,1.99999995e-08,,
"SPI","result",0.4904492,1.502e-05,0x44,0xFF
"SPI","result",0.4904762,1.502e-05,0xFF,0x00
"SPI","disable",0.4904992,1.99999995e-08,,
"SPI","enable",0.49050046,2.00000013e-08,,
"SPI","result",0.49050646,1.502e-05,0x44,0xFF
"SPI","result",0.49053898,1.502e-05,0xFF,0xFF
"SPI","disable",0.49056222,1.99999995e-08,,
"SPI","enable",0.49059824,1.99999995e-08,,
"SPI","result",0.49060776,1.502e-05,0xE2,0xFF
"SPI","result",0.49063626,1.502e-05,0x89,0xFF
"SPI","result",0.49066478,1.502e-05,0xCC,0xFF
"SPI","result",0.49069328,1.502e-05,0x63,0xFF
"SPI","result",0.4907218,1.502e-05,0x79,0xFF
"SPI","result",0.4907503,1.502e-05,0x95,0xFF
"SPI","result",0.4907788,1.504e-05,0x00,0xFF
"SPI","result",0.49080732,1.502e-05,0x4B,0xFF
"SPI","disable",0.49083208,2.00000004e-08,,
"SPI","enable",0.49086334,1.99999995e-08,,
"SPI","result",0.49086934,1.502e-05,0x44,0xFF
"SPI","result",0.49089634,1.502e-05,0xFF,0x00
"SPI","disable",0.49091936,2.00000004e-08,,
"SPI","enable",0.4909206,2.00000004e-08,,
"SPI","result",0.4909266,1.502e-05,0x44,0xFF
"SPI","result",0.49095362,1.502e-05,0xFF,0xFF
"SPI","disable",0.49097688,2.00000013e-08,,
"SPI","enable",0.49101288,1.99999995e-08,,
"SPI","result",0.4910224,1.502e-05,0x05,0xFF
"SPI","result",0.4910509,1.502e-05,0xE0,0xFF
"SPI","result",0.4910794,1.504e-05,0x75,0xFF
"SPI","result",0.49110792,1.502e-05,0xCD,0xFF
"SPI","result",0.49113642,1.502e-05,0xA4,0xFF
"SPI","result",0.49116494,1.502e-05,0xB9,0xFF
"SPI","result",0.49119868,1.502e-05,0x46,0xFF
"SPI","result",0.4912272,1.502e-05,0xBC,0xFF
"SPI","disable",0.49125194,2.00000004e-08,,
"SPI","enable",0.4912612,1.99999995e-08,,
"SPI","result",0.4912672,1.502e-05,0x44,0xFF
"SPI","result",0.4912942,1.502e-05,0xFF,0x00
"SPI","disable",0.4913172,2.00000004e-08,,
"SPI","enable",0.49131846,1.99999995e-08,,
"SPI","result",0.49132446,1.502e-05,0x44,0xFF
"SPI","result",0.49135146,1.504e-05,0xFF,0xFF
"SPI","disable",0.49137472,2.00000004e-08,,
"SPI","enable",0.49141074,2.00000004e-08,,
"SPI","result",0.49142024,1.502e-05,0xEA,0xFF
"SPI","result",0.49144876,1.502e-05,0xD3,0xFF
"SPI","result",0.49147726,1.502e-05,0x37,0xFF
"SPI","result",0.49152726,1.504e-05,0xD2,0xFF
"SPI","result",0.49155578,1.502e-05,0x9A,0xFF
"SPI","result",0.49158428,1.502e-05,0x89,0xFF
"SPI","result",0.4916128,1.502e-05,0x82,0xFF
"SPI","result",0.4916413,1.502e-05,0xEA,0xFF
"SPI","disable",0.49166604,1.99999995e-08,,
"SPI","enable",0.4916753,2.00000004e-08,,
"SPI","result",0.4916813,1.504e-05,0x44,0xFF
"SPI","result",0.49170832,1.502e-05,0xFF,0x00
"SPI","disable",0.49173132,2.00000004e-08,,
"SPI","enable",0.49173258,2.00000004e-08,,
"SPI","result",0.49173858,1.502e-05,0x44,0xFF
"SPI","result",0.49176558,1.502e-05,0xFF,0xFF
"SPI","disable",0.49178884,2.00000013e-08,,
"SPI","enable",0.4918461,1.99999995e-08,,
"SPI","result",0.4918556,1.502e-05,0x05,0xFF
"SPI","result",0.4918841,1.502e-05,0x0C,0xFF
"SPI","result",0.49191262,1.502e-05,0xAE,0xFF
"SPI","result",0.49194112,1.502e-05,0x4C,0xFF
"SPI","result",0.49196962,1.502e-05,0xF5,0xFF
"SPI","result",0.49199814,1.502e-05,0xF6,0xFF
"SPI","result",0.49202664,1.502e-05,0x3C,0xFF
"SPI","result",0.49205516,1.502e-05,0xB3,0xFF
"SPI","disable",0.4920799,2.00000004e-08,,
"SPI","enable",0.49208916,1.99999995e-08,,
"SPI","result",0.49209516,1.502e-05,0x44,0xFF
"SPI","result",0.49219268,1.504e-05,0xFF,0x00
"SPI","disable",0.4922157,1.99999995e-08,,
"SPI","enable",0.49221694,1.99999995e-08,,
"SPI","result",0.49222294,1.502e-05,0x44,0xFF
"SPI","result",0.49224996,1.502e-05,0xFF,0xFF
"SPI","disable",0.49227322,1.99999995e-08,,
"SPI","enable",0.49230922,1.99999995e-08,,
"SPI","result",0.49231872,1.502e-05,0xE9,0xFF
"SPI","result",0.49234724,1.502e-05,0xA7,0xFF
